,aardvark,alpaca,anteater,badger,bat1,beaver,bee,beetle,bison,boar,bug,butterfly,calf1,cardinal,caterpillar,catfish,chick,chihuahua,chipmunk,cobra,cockroach,coral,cow,crab,crow,deer,dolphin,dragonfly,duck,eagle,earwig,elephant,fish,fly,fox,gazelle,goat,goose,gorilla,grasshopper,guinea_pig,hawk,hippopotamus,hummingbird,iguana,kangaroo,koala,ladybug,leech,lightning_bug,lion,llama,maggot,meerkat,mongoose,moose,mosquito,moth,mussel,orangutan,otter,oyster,panther,peacock,penguin,pig,piglet,polar_bear,poodle,possum,praying_mantis,pug,rabbit,racehorse,rat,reindeer,rooster,scallop,sea_urchin,seahorse,shark,shrimp,sloth,snail,spider,squirrel,stingray,swordfish,tarantula,tiger,toucan,turtle,walrus,wasp,whale,worm,zebra
bug,5.10715012680549,5.509589008934831,5.865075227594365,4.366874471840703,4.544944272169748,5.504696339287554,3.6797860309214396,5.432149943729837,6.066293427768768,5.925404558214815,0.0,5.255618722475903,6.667591002126014,2.985612107493151,4.824661372885648,3.1010363313436207,4.489094985550261,5.657171457651596,5.63900528925892,6.267041916899574,6.347423184287417,7.44001608444555,5.578633401497604,3.822253467807829,4.459218219577093,6.113622892342496,3.7612968332676804,4.366737449268385,4.11685250494892,3.592999734064929,3.9126073452059695,6.49460778329689,4.9898227976796745,4.433193905178159,6.526301436112163,6.111648472541553,5.692669267237703,5.388938032918888,6.1730232838886545,3.658515346424901,6.317815267071243,5.703414596677879,5.583917329821763,5.225406785375676,6.107476016790837,5.186361533448026,5.837584751563549,4.283933560074057,4.62250784435811,2.9057863963265653,6.120401966086471,6.2225936242307585,6.2018993603484525,3.7710884771892137,6.251348982172974,6.32619123470304,5.083069644556695,4.969256137247491,6.525441765495024,6.641328808041546,5.069555671504802,5.136855909188091,5.276599949702512,5.7073325111935045,4.176988556244116,5.569315342793969,4.96021732349777,4.39246345657588,5.624122495227236,5.644504222420801,3.431036756606926,5.710331595902476,6.067278934793275,6.969099769595463,5.173663805568402,6.77008053475114,5.270642922815989,4.63497670342754,6.946990504898015,3.71983833727519,4.005170154526157,5.913692973074999,6.099866675405809,2.968122730108634,6.438367847670896,6.397188149209122,3.3877652187722243,4.072988338431628,6.2254542104088415,6.378678496828723,4.883184025259972,3.7457619501561763,4.986341553969771,4.0576597522931355,3.9343901753477075,6.03378085920267,6.33408383837752
butterfly,4.761874851565247,4.508268562821049,4.178469892886614,3.7478269768275476,3.2201544624398095,3.4507786420569615,3.2831288798458877,4.174994264253077,5.181032809369774,4.583408564655295,5.255618722475903,0.0,4.996846663654727,5.343979098095363,2.5273844676821526,3.764014808632324,4.811097396508868,4.786378895646101,4.338981291276539,3.271686371260509,5.246538357522593,4.6427041251295735,4.045326269356806,3.472726351393097,4.093428927923012,4.976504915220328,4.080418112221179,2.8633821204378362,3.5713148091047975,3.7367596535701297,3.710158919934458,5.162564938345244,3.111802612769998,5.656131734362759,4.983309127959921,6.4917412894067485,4.997689688361352,4.27419619673577,4.45691528008472,3.774619381132439,4.316684374658128,4.143577410966122,4.841537114464221,5.053774762740751,2.860388015480711,4.735842273565564,3.55283867025688,3.976754615578822,3.1408500142880613,4.967856747086121,3.8877628636379535,5.551736998763459,3.447662200027981,4.1625955196487,4.550278061745701,4.35341127917161,3.5618110676698094,2.538207388640833,3.2892017801709525,4.209695152412308,3.2342415209047215,2.8742871162739627,3.6785184697933935,3.2890859946239677,3.224897680084361,4.881644337130554,4.49301597203764,4.76945051456542,3.8674366803779576,3.9669500174654138,3.7977758372938535,3.8807610730897704,3.4958635184116553,5.47988540247617,3.6393290571939674,5.674434847569632,4.0282005575240305,3.359959526991108,3.7963071795979,3.8180573494531527,3.6176912063348503,3.1957594416087463,3.209043605787405,4.657636937726575,3.8395965721364824,4.130009954453264,4.57017616225936,4.373821725031915,3.178799959171048,3.116584149227333,4.113740732226491,3.7195762056522557,3.468856801128435,2.799995190817803,3.3801825097349223,3.1256057818384946,3.824698419522092
calf1,2.989066741933855,3.22155548936722,3.1740722442395937,4.781256664304769,3.817289129815126,4.137014244622676,4.916670619534919,3.366497364597874,2.8275464720233967,3.649574113145706,6.667591002126014,4.996846663654727,0.0,5.829747240152875,5.095896366890617,5.233224584198927,4.49310176114434,2.924486002186738,3.0594454961096145,5.830701282321029,3.832279898195483,7.762569692605762,2.705773193066979,5.395190413891081,4.091577399589802,2.8177252330657443,5.363371882056376,5.560674125402985,4.210745090829069,5.140307117867541,4.467347927004487,2.645012417486946,6.4414951566808325,4.717593852295998,2.5817411612713035,3.6781360396272382,3.4748586878523122,3.500320700141937,2.95936887450117,5.11631716312804,2.8714701721546287,2.789837284352796,2.979335409191483,3.496207180972273,4.087914473914798,3.138532871295191,3.9093821970714684,4.209435996941331,4.828038350459944,5.713750536494687,2.6734466099469043,3.4037650992955415,5.139200460107843,4.927161196793911,2.6484462412384007,2.7069718672248393,4.40472712222643,4.580985376642325,6.0570082116636765,2.9565304464878635,4.548662144531792,5.44446148953245,3.752536570273298,6.546790663316671,5.090853905758067,3.1363089504889667,3.464119130834159,4.446985667816713,2.9470955749017467,3.628473697735269,5.346047935230585,2.930449198626954,4.227307721384266,3.345978203484406,4.398543572940564,3.5891578376146365,3.744945783391051,4.753557499112276,6.795416032283883,5.387236729585604,4.971828064377785,6.040196805274396,4.551593210549363,5.452338263259255,5.437593988727784,3.142229503060338,6.773306832611481,5.2630706866023935,3.6267282504091876,4.614864954823818,3.95229065655108,4.863930395840201,3.8186526059858497,5.127742079192552,5.88309051225096,5.831128618374045,4.536353779588293
cardinal,4.233032205397438,4.627638008183541,5.249950685162285,4.148226306547003,4.321381451875455,5.240643358768878,3.637954144379287,4.892619333912981,5.176872699172329,5.369999811853819,2.985612107493151,5.343979098095363,5.829747240152875,0.0,5.068667237302249,3.4126726841119224,3.7999611180123365,4.785089006132706,4.839972330546018,6.571778111367559,5.66393267670188,8.086474452285453,4.845633434105704,4.45355626754884,4.029892994247224,4.987628101024852,3.7870346418943766,4.8759672925354245,3.821708409103239,3.578309230556291,3.550558416086053,5.639647739365474,5.490736573847944,3.660366610420044,5.647338474572046,4.970252115611515,4.659664087180639,4.438436529165632,5.494016554032669,3.4781397105036103,5.585194218569974,4.820783301907232,4.750683859291889,4.1101450275194304,5.9305568794805295,4.249353213308949,5.491183821236042,4.146695523566155,4.582737276971389,2.8964703068229816,5.521558698381669,5.119130981994179,6.413973568565958,3.511213271150802,5.573213228574829,5.4746686060547285,4.776386584459304,5.084977948341382,6.768865358755577,5.854451707281138,4.840142518227565,5.349740319273311,4.621267315406852,6.142096043002352,3.906839050792003,4.537893750635135,4.224633562078324,3.552709391889885,5.042652480127931,5.005215985970263,3.6592419748199805,4.860501839159549,5.703849382412758,5.853954440507261,4.796493295538011,5.626162002600014,4.337080449585699,4.580059310552976,7.164711488213523,3.7534650321374023,3.988948989417133,6.294870638278189,5.90148560059057,3.0283872863666783,6.521737101918627,5.814838393924133,3.7996410336003548,3.858916110727743,5.911954401061127,6.241909602263233,4.269569668462422,3.604259523454923,4.698324655559141,4.253003158951292,4.491429665446402,6.419618547573309,6.126114179173319
caterpillar,4.563869798771212,4.536807668070562,4.136084876450008,3.2371902103813968,3.301425044466665,3.077990059521984,3.155920033262352,4.478249877111684,5.233129913791653,4.392183748171812,4.824661372885648,2.5273844676821526,5.095896366890617,5.068667237302249,0.0,3.1633328377140453,4.641792203630393,4.793211507827903,4.521793152064332,3.282404830860767,5.704960670390228,4.31507128299757,4.226638934499974,2.8479644974678013,4.089328367950517,5.141792709463356,3.771941382981359,2.667818631241539,3.4990754716231915,3.241534025705574,3.471833110346127,5.343652234080921,2.8085800300369237,5.6503907633852135,5.156738311305907,6.502970720903251,5.305930560712176,4.459471856957604,4.458632961439665,3.473843306014089,4.422360057810635,4.413894012408732,4.982073776117196,5.204611192475641,2.9833112723525974,4.8699835356973775,3.3315315819012996,4.146247225379778,2.4105742096858287,4.6633797558995225,4.156011731587833,5.653003636785075,3.334327006274714,4.094235626358513,4.58428868029041,4.5613798621536965,3.958024475347694,2.552919107332138,3.2766118338372276,4.264352595540643,3.2645780038196257,2.8623409723058706,3.5370165433879928,3.066895294949421,3.282235948204784,4.933275701278382,4.476505281136286,4.64978914403006,3.882936535770712,4.015425305864293,3.618542830528428,4.1263764125365965,3.435059719115623,5.867078347607781,3.6450498646025897,5.929817093776841,3.9108046637110916,2.96497085531186,3.975368232935865,3.602534673649063,3.0143380692241597,3.317929353424083,3.242383481807034,4.068914975708066,4.153122745572529,4.265880055620713,4.029622021274567,4.455810641648996,3.6379361069598586,3.1722166657778432,4.115932738391789,3.466232657219802,3.2498600943964924,2.896906215744669,3.007861736870557,2.929676774597278,3.856903916928843
catfish,3.791065182470204,4.023798369054108,4.391460670158862,2.8519380250839617,3.1284990933120542,3.72838541905208,2.777244099654636,4.44814514204026,4.871346138855373,4.519748971569787,3.1010363313436207,3.764014808632324,5.233224584198927,3.4126726841119224,3.1633328377140453,0.0,3.4417739618918377,4.332615011495365,4.1878026014006915,4.576255169902851,5.531666480673007,6.100611435602105,4.493913544131465,2.7756065454728907,3.574057424478856,4.722864236499983,2.9099115955072565,3.240598108488387,2.932609450098571,2.7106923766784146,3.0683625728008437,5.2759200754361215,3.569768102301314,4.538647336728539,5.127712839654079,5.472620601720385,4.472737602212885,4.141958586769176,4.587181045900749,2.8179928634566322,4.73065710995666,4.488546945529515,4.388783538869412,4.570851638585926,4.3060778203211845,4.249998403824881,3.94217803864949,3.6050015220046827,2.9829290494583582,3.2849085223262535,4.426496594646536,4.967452477227818,4.640222570827476,3.1123463378876317,4.787409980310788,4.747712548007952,4.213948948536375,3.3275015055844044,4.9399956477343645,4.831858565520457,3.5205062306367743,3.6219085784562433,3.566877185871235,4.3038871673612205,3.1410418002561378,4.258523681881726,3.69734061986299,3.465839123647141,4.216981160477725,3.9531111917034734,3.1088408938711263,4.199019129020361,4.065542300873198,5.73591100638269,3.5597586458557324,5.50701220183937,3.6921958742545904,3.230299604091946,5.407045006114567,2.9323547051789647,2.5930765582031214,4.456091116951358,4.236470242502412,2.4988496953516366,5.309734137751334,4.6986737166086066,2.772267683081561,3.75972799412299,4.624618759699236,4.596633237651647,3.705318505579886,2.4327158621806095,3.3975369928472534,3.092436844339432,2.9416920505495527,4.464545001398394,4.708805251672002
chick,3.150696287185249,3.3412439026427667,4.305072152162358,3.364621080514267,3.661535624657633,4.166259748567184,3.486149189207738,4.518164071047877,3.9420894391129147,4.279475972643485,4.489094985550261,4.811097396508868,4.49310176114434,3.7999611180123365,4.641792203630393,3.4417739618918377,0.0,3.144992951672349,3.2726681614373834,5.598195547500649,5.455511486567905,7.523272126861966,4.205516467167446,4.096585675811921,3.7423266135363535,4.1783276772314615,3.877132956338485,4.982099272017293,3.546046209990589,3.701087454580781,3.595899160816897,4.50205382668622,5.325033393926117,4.060128275886433,4.127507861065414,4.370302978299739,3.807484168471785,4.047483034629016,4.150801814005939,4.188038358938629,4.326307297290013,4.3208375128667385,3.777474335017267,3.9666769973084195,4.9587814008459885,3.4461698575553963,4.01428061781582,3.885005309950677,4.052820385197179,4.01960497545383,4.001921011752102,4.102243183084081,5.391769326665604,3.278903742269742,4.11208072077038,4.2724777096792055,4.922466862934952,4.301985348243774,6.15193571980507,4.548032468396795,3.8560324059743865,4.573745816562364,3.7042555169580385,5.869474662124504,3.8887760094960786,3.2807888091558084,2.9379161008822394,2.911642185014078,3.7295361920987498,3.6054698015214197,4.294725360745921,3.887637381026553,4.182281565952678,5.245040842691218,3.2015035226569957,5.04088048730522,3.6292026252420966,3.8287126044469884,6.717706641071397,4.105477818067843,3.459863689801063,5.450782031750066,4.701755604395848,3.361166853807857,6.399240799831719,4.519399808938525,4.25539119109145,4.635985957699799,4.587090897138402,5.334985340640033,3.898513909702598,3.2724421850129346,3.6618383276020503,3.9635008576049895,4.517625935167695,5.93769273070596,5.688460472817317
chihuahua,2.577039773332774,2.831934105736539,3.188572403076787,3.9787659074779405,3.3509352287700502,3.931675828707249,4.120602092740788,3.726774828151644,2.7478664036630924,3.771884494687825,5.657171457651596,4.786378895646101,2.924486002186738,4.785089006132706,4.793211507827903,4.332615011495365,3.144992951672349,0.0,2.6128025737629748,5.670009873450931,4.202523662883416,7.664864484849598,3.2143422437116085,4.71777354817753,3.6772101373190496,3.01171467306601,4.553667204064589,5.082488509581243,3.6693259813380674,4.401068076854285,3.7190816182995987,3.2780377763693855,5.914578751458676,3.9702490134102977,2.3870961924393366,3.4599364732166094,3.231109163284812,3.2283753486048616,3.0914575416403607,4.571870814442831,2.927646217526193,3.1265266347872833,2.648150596097065,3.1227759307781575,4.396839415168832,2.5900565288059423,3.6088914698389005,3.722603546912156,4.290971687979476,4.768847137856842,2.860810261231062,3.295953682736601,5.1370060540893725,4.002444930577324,3.0561273408263023,3.2199524090637595,4.317996198012264,4.274708926335824,6.18282729148333,3.3604510185036505,4.104199332353329,4.901282646412812,3.464225084662908,6.189084635758724,4.3881144376629475,2.434319245190868,2.4807296763268094,3.4912599114014964,2.8339733394717066,2.9868883283709526,4.653907190122108,2.729128904816277,3.9234156425509075,3.852448557752885,3.4934488346582273,3.9730694567672304,3.1425531621682623,3.965802111890829,6.572499764099825,4.780177564127216,4.2415868953232065,5.735093986226322,4.426738762256827,4.332904313852541,5.717547200133953,3.412345121679652,5.601260618722371,4.813449715031878,3.8915422531382933,4.904240918071272,3.7492620254935103,3.8823115817777034,3.5541614217116893,4.407566560290909,5.141294773967965,5.812104292771603,5.132415120694671
chipmunk,2.5192902522629095,2.709532541074465,2.9279641463145683,3.4999642902006665,3.0915425017244687,3.1719807991154227,4.13655461769007,3.4833272168119764,2.6396054473301547,2.9828974686014376,5.63900528925892,4.338981291276539,3.0594454961096145,4.839972330546018,4.521793152064332,4.1878026014006915,3.2726681614373834,2.6128025737629748,0.0,5.282312411391222,4.278901500687127,7.069456174894084,3.264965384232422,4.440334989771384,3.5869309668522447,3.07499874569394,4.534780563346485,4.862375032981285,3.4726702041592277,4.1655303963471075,3.957362431841764,3.1710962349943292,5.527485346486742,4.454531091765894,2.8550004896622094,4.057924049353976,2.936747156739896,2.9387946806991656,2.7296540760479084,4.570109450982746,2.6730724653182754,3.006837900572997,2.591492628289571,3.2357776993838514,3.6936356669359576,2.8627077584760463,3.1780771048858556,4.164257739853398,4.036034576105899,5.110230671857513,2.5693583341860484,3.1221463486534295,5.022407008092346,3.6692638853841677,2.7772772487554342,2.858932154979686,4.306051108263756,3.6265879156601226,5.589159228883389,2.8628384659205652,3.439876525391838,4.6255318329569555,2.979818647014,5.690082954624217,4.146937335364058,2.7080893564495727,2.598468653616803,3.4580282114678016,2.5337999090603773,2.7000923764842963,4.734732390169949,2.664620715139719,3.4587422056236594,3.949473637471877,3.3130096122368324,3.9125580326055025,2.969481346923196,4.019931371212222,5.988747123510977,4.5368049212226955,4.092767719974088,5.417130529713776,3.7722734019270163,4.379487914886897,5.33213122114618,2.742053107982566,5.520845613683996,4.706645847916543,3.332049423036812,4.227712696584563,3.664471159799712,3.857100567533416,3.0390049695238104,4.322050928030813,4.770997874276157,5.140870472838768,4.459494070916625
cobra,5.39527698047723,5.350588718256182,4.803633780829224,4.081871122130429,4.099426122410566,3.886231569054435,4.414852721358674,5.604548608479725,6.04334625918728,5.055006413194928,6.267041916899574,3.271686371260509,5.830701282321029,6.571778111367559,3.282404830860767,4.576255169902851,5.598195547500649,5.670009873450931,5.282312411391222,0.0,6.683154037066638,3.4066098669263147,5.259700865616847,3.909003074069863,4.738974127329511,6.0617016594998665,4.586088751721499,3.5965996545047463,4.583581466429884,4.335214420293122,5.086801717286723,5.881024004726,3.1019915526091384,7.152190084184535,5.827592734135993,7.598359784188743,5.973910040090362,5.495925972428466,4.979683072557145,4.9196925016273205,5.2361650379475835,5.331803218094012,5.6964250241343075,6.301497493486549,3.254974466441062,5.87582351026685,3.8277120084629312,5.36623210252127,3.4992673286339095,5.978448888734305,4.708732217798439,6.647916770543962,3.26765523812877,4.911825582049707,5.290632089414938,5.2104459288868386,5.137428278366574,3.294738274272849,3.044336548732627,5.0849763135119455,3.5951444774903676,2.805756014309178,4.2129772028538675,2.878407638038814,3.8477297548254636,5.764105304903213,5.37312550362965,5.347935180398578,4.540690583387747,4.7554249841570595,4.916406079277668,4.892944873611676,3.8222196929355783,6.8075547424678,4.1066447360483975,6.816062700418627,5.058557629425509,3.890946620897987,3.605996370243528,4.184491112980906,4.488974841442975,2.848951154651629,3.2414635552043167,5.276591541125736,4.423635196415504,5.022693117867785,5.021495496127068,5.443789706790188,4.185882942725003,3.242604832929215,5.2227743775052415,4.756899378372397,3.989210444971163,3.9705503186358975,3.615777254844796,2.968199220745783,4.273699023496681
cockroach,4.253479510230227,4.380117208787829,3.7821541488342265,5.5734387278414,4.5910771341374295,4.8774981213334385,5.371963619210199,2.7718055339768846,4.125460079239586,5.0176414728281715,6.347423184287417,5.246538357522593,3.832279898195483,5.66393267670188,5.704960670390228,5.531666480673007,5.455511486567905,4.202523662883416,4.278901500687127,6.683154037066638,0.0,8.435788706982649,3.4551070892380547,5.720642084733288,4.220801427476588,3.8248747050213163,5.493004757957923,5.511578465195492,4.450907602127962,5.533967902036837,4.160330168930378,3.8819320199903764,6.851935712975727,4.079082991492487,4.066094244656852,3.8327760813808687,4.39638641922774,3.3606871366847018,4.2152154294510265,4.882110050864205,3.9321688371096895,3.3974435135922625,3.5772653463777595,3.3964961899966855,5.075583155163372,3.9721066542385497,5.322580529637849,4.17044405016621,5.405309414678169,5.336625868404812,4.005890089648866,4.062301774270255,5.7338130037258015,5.579719249916743,3.9120109333916138,4.110671352140558,3.7241820696418944,5.418646571392118,6.697919354471614,4.338885739416272,5.588219072324747,6.0730661405907815,4.523428481250167,6.937964336460413,5.734224420584521,4.24203826233618,4.585414634256865,5.368363852604766,4.069627907146414,4.476269150783459,5.103596988033092,3.903422822388497,5.672993476014158,3.5268116048678686,5.643699505740169,3.8820881646042102,4.346529366986023,5.295915155108487,6.6636776041383925,5.569644436936374,5.286937074342406,6.891726347273456,5.570193242693566,5.577107015258422,5.053424919999495,4.434601342119662,6.816313833186714,4.302474619251019,4.707911129329665,5.827252531685568,4.144785519328303,5.33646067115468,4.782345342374656,5.410573724811002,6.039540028348366,6.449286084918377,5.060847048611112
coral,7.372976148551399,7.238233393575884,6.587089024447614,5.695342571152568,5.948383637509777,5.318693901635287,5.850101776167483,7.340942540149738,7.852543123487736,6.477819495037427,7.44001608444555,4.6427041251295735,7.762569692605762,8.086474452285453,4.31507128299757,6.100611435602105,7.523272126861966,7.664864484849598,7.069456174894084,3.4066098669263147,8.435788706982649,0.0,6.962581312131912,4.990518570392734,6.678541247680742,7.994181094569353,6.166600087867276,4.78854443992222,6.3524922884367605,5.836520736482639,6.561829594978442,7.7937404468722,4.015116341982812,8.941225019716095,7.769507707836599,9.61815659291294,7.899088336898068,7.272848514681197,6.794303742861265,6.368119295997614,7.0016068481170795,7.186897259535914,7.642562121575302,8.282773528841652,4.688922800824073,7.676756457160199,5.344790750099376,7.201342361862613,4.94308923441955,7.5897634583167175,6.547215325557473,8.490220823078358,4.594170208252465,6.531369759497105,7.033309222911855,6.916857164325963,6.660590030003382,4.738187355413969,3.5648356681211,6.742484736804113,5.065893687733111,4.222055080669275,5.96940380013091,3.1173397591250374,5.547404741389871,7.6521712508774415,7.359134848752775,7.232183190423148,6.39332829630623,6.54680078615296,6.2785177942871595,6.725968158147052,5.342884330006152,8.521906297836507,5.945946728154459,8.611369651916215,6.785843982965052,5.309995143673019,4.06712752437208,5.8504562621498,5.889949264869168,3.5933024508959632,4.516986587139437,6.875918063423782,5.379444268487256,6.578293730330131,6.195217663013194,7.162261095956721,5.7059177775025285,4.490077057762481,7.1101681216021655,6.349745836988382,5.624068310190984,5.262213339732558,4.714188932453165,3.4436969133085453,5.579213128424714
cow,3.062389756984062,3.2132145625645996,2.705977773882863,4.258675917624418,3.2997466730947576,3.7986018851483827,3.8112628226287333,2.5453468288972876,3.2133708107897134,3.7267940819784258,5.578633401497604,4.045326269356806,2.705773193066979,4.845633434105704,4.226638934499974,4.493913544131465,4.205516467167446,3.2143422437116085,3.264965384232422,5.259700865616847,3.4551070892380547,6.962581312131912,0.0,4.391905002332151,3.404355843139193,2.885497873234805,4.257102594988987,4.579948685542882,3.174712145944843,4.233094424058388,3.22267203575524,3.023233771327494,5.514408112721524,4.018880983607678,2.9866372765021127,3.9267167127566753,3.4865077573597425,2.943780211985731,3.158544604513089,3.8559323869681856,3.2115056764353493,2.6018357729485238,2.8261363944691396,3.014289682127491,3.782837138532489,3.0838947926039215,3.8195695635340066,3.3787697874725082,3.9738828033781908,4.5787829771168465,2.8961932585496046,3.6153194731736504,4.394297169126966,4.2183059092567055,2.7285337510653873,2.8068391740288794,3.3523667317001027,4.004616046444964,5.179933107854553,3.379152234023269,4.0134786421026085,4.428293714460131,3.313282567822225,5.541053572029804,4.0352381108060875,3.085868206846119,3.3569599783135535,4.060479220975646,2.750403811906248,3.583585490250976,4.211339607399124,2.7712080008355278,4.276735862990864,3.1047727377331973,4.127815975449403,3.5541733189408764,3.3906877364704866,3.69164302084704,6.07405696523045,4.284329659371544,3.9693679751888182,5.299938258659567,4.2818304349409075,4.569608876257419,4.487860929085814,3.3266389127184834,5.683658794525274,3.920425290158467,3.2048612672893775,4.325310452621862,3.2058311361573044,4.074141754904651,3.5517143899275228,3.9757736127267234,4.750568077898857,5.1489924381901515,4.153768843787384
crab,4.326403051423417,4.580166133915709,4.231489632493382,3.1738659557860656,3.5193470525126753,3.5823949915149007,2.7808408345627247,4.566681858248135,5.275269393550355,4.556257225241464,3.822253467807829,3.472726351393097,5.395190413891081,4.45355626754884,2.8479644974678013,2.7756065454728907,4.096585675811921,4.71777354817753,4.440334989771384,3.909003074069863,5.720642084733288,4.990518570392734,4.391905002332151,0.0,3.8756889403105426,5.282644642178854,3.0024232332494027,2.873775516227855,3.1586327977577087,2.9596883855759915,3.12575336142774,5.41213740197299,3.454795484184361,5.133125994004624,5.314645826641515,6.141935783993895,5.236327065168247,4.577752166310859,4.518888403191085,3.274011445422162,5.007839847511439,4.753555602707997,4.730107759516139,5.086023552452859,3.9180380340334904,4.681409739866371,3.655148933413072,3.862166806183312,2.5557725038702,3.8961644919098917,4.4852754500705245,5.6040206134393395,3.610156834563991,3.6652012986658784,4.6654913169979775,4.826626283957435,4.204172264929973,3.1661381763116037,4.043671889556699,4.915131197379216,3.2914418579407454,2.923083789013137,3.84561505112197,3.6274319808809574,3.4203402301444683,4.838276316894058,4.322926894268664,4.257778940208554,4.132646913986509,4.387516870206771,3.2811455412607025,4.327439228433682,4.060245303970792,6.023872351368118,3.807079077314312,5.987696264627495,4.375158940244592,2.574678576076463,5.040695826919132,3.3153952909513644,2.556377243226093,3.4498153000548997,3.886888224946347,3.2516791001067045,4.81045761252261,4.746705436728677,3.3901162831959124,4.298215563653247,4.162764794368401,4.261204699130588,4.016110478861229,3.0929516992534607,3.43642338312259,2.741289761904373,2.4622272684449427,3.6527155342557447,4.67465481095695
crow,3.0128436078008605,3.2976337367720197,3.1446541242600023,3.3318119203520045,2.972120001168553,3.443104599640268,3.61755677707883,3.3692897262827364,3.5428378729116465,3.5587924175485637,4.459218219577093,4.093428927923012,4.091577399589802,4.029892994247224,4.089328367950517,3.574057424478856,3.7423266135363535,3.6772101373190496,3.5869309668522447,4.738974127329511,4.220801427476588,6.678541247680742,3.404355843139193,3.8756889403105426,0.0,3.975095925478119,3.462154282458564,3.9085616939290047,2.654846130882538,3.0857369466271067,3.3889372800518403,3.91436883236929,4.627893980914322,4.08276182788138,4.174429137934133,4.477720083630818,3.6708107089538022,3.1103701310927083,3.5146678788134786,3.6149621078541925,3.835763565005721,3.1982437091173224,3.130076937155562,3.2669146985157598,4.160404295464116,3.5013456231752875,3.9864457640302002,3.4679405782573243,3.485697874875067,3.988796077226177,3.708828406720534,4.021294758602055,4.845849525730125,3.430179364350661,3.5513220867554587,3.7807057551862058,3.9618320789827783,3.7864308744951334,5.315290935840061,4.209552928332562,3.5479174672211293,4.2597362200604465,3.0133005366817485,4.955887205435834,3.3915634284429124,3.398714880449824,3.368076173091126,3.1213024138581895,3.045493688363788,3.3747545430945043,3.8532591013078425,3.4618981449294295,4.146743061379199,4.624713962090513,3.6944089336431944,4.557894495939322,3.100081249384282,3.9345977952490085,5.421071048190052,3.3717658264839883,3.5706020111650747,5.049444657466924,4.161890950734196,3.596110601371147,4.97602281349247,3.9211167170561563,4.434554826352261,3.4069507226101683,4.27518541877504,4.565622877258221,3.3714985962069774,3.419520703098423,3.0054622024631397,3.8994440945646995,3.650135522608864,5.0459369080818295,4.120362358196482
deer,2.8920347648247113,2.990617493942319,3.4138644727319054,4.739005841671983,3.7953361647344828,4.336184609785067,4.603623168747264,3.3363441584811677,3.0790404512929457,3.9249123256715843,6.113622892342496,4.976504915220328,2.8177252330657443,4.987628101024852,5.141792709463356,4.722864236499983,4.1783276772314615,3.01171467306601,3.07499874569394,6.0617016594998665,3.8248747050213163,7.994181094569353,2.885497873234805,5.282644642178854,3.975095925478119,0.0,4.9041764872085585,5.420731644884034,3.9083092215539366,4.877920441309357,4.053591940944421,3.208290115911216,6.214113487764424,4.316648028905166,2.904417370072442,3.166673478258675,2.874379886116829,3.0188842627096233,3.506625227382113,4.356000253279455,3.47403185624283,3.0916773176692836,2.7494486996325618,3.190495123672617,4.478652876045234,2.983253221105776,4.2548293505503665,4.174351694118311,4.641010414095631,5.104364847758424,3.3061408240431356,2.801170792673655,5.40446708896574,4.562146415379709,3.123171755273934,3.0088891601143573,4.188762094877356,4.565791525906312,6.119707182898486,3.3589514762236354,4.6885545309914685,5.345039918038042,3.5952637130111507,6.41015509467424,4.703254463433391,2.8253115756134477,3.1983101727416714,3.9816491501158215,3.4520681082416362,3.8178625645642335,4.794895632941632,3.190223218143767,4.430492182025211,2.870281082989834,4.437583553431189,2.8336896699351994,3.2533468323691435,4.495652564518588,6.789581581517968,4.780420894642859,4.587752828878736,6.159618469678605,4.854428387661906,4.925715626928276,5.547925048637474,3.5750506117898744,6.112841720073325,4.542177283873202,3.9294440188284874,5.046538518186675,3.609213515702124,4.361484451191858,3.9660472805819422,4.904610412393006,5.564715045781964,5.923587532161305,4.659166250546146
