,badger,barnacle,bat1,cardinal,cat,cheetah,chicken_wire,cockroach,duckling,ferret,flamingo,fox,giraffe,guinea_pig,oyster,rabbit,scallop,seahorse,snail,squid,tiger,walrus,worm
badger,0.0,1.003805335431665,0.2331514956385602,0.4155075068969194,0.236676523518773,0.4709340044909429,1.608262934240144,0.676882063186873,0.24009941870117701,0.22131194502618956,0.4977644379424724,0.27845388900425205,0.4595618228881265,0.22697557398837132,0.7338296014538441,0.2615981875448903,0.8698435860581093,0.37539674160891856,0.4859193463894611,0.5075170923585368,0.3782519945973978,0.3050063213586057,1.1324495082277442
barnacle,1.003805335431665,0.0,1.046147768857907,1.4129158038355718,1.082416598632967,0.6270938630935168,0.885025898134325,1.150212794457213,1.102346786929185,1.196173361955244,1.3611467439380358,1.133063349392637,0.8609024650175802,1.144254895445861,0.6134588242310329,1.1292814226278025,0.7791640514787083,1.1884034696356098,1.2502410549593148,0.9389176078669553,0.7780378962105671,1.1635018929687635,0.4602202324952219
bat1,0.2331514956385602,1.046147768857907,0.0,0.3451166846321775,0.234540882559641,0.5597874144834158,1.6279876895066607,0.5692219438138754,0.27032143564056854,0.25285889991022414,0.40876262266425567,0.22716704187209302,0.5211830799614742,0.21069378632663416,0.6418534704684637,0.3014073409357346,0.6995158771778454,0.31445296238392073,0.39003180325653053,0.46339290160230473,0.41235501932736573,0.2953153468367288,1.1885288640105254
cardinal,0.4155075068969194,1.4129158038355718,0.3451166846321775,0.0,0.3275151073884194,0.8291344422955669,1.6619337740261027,0.5310882728716946,0.363348022567643,0.30703310338866086,0.2089550384695047,0.2848510987667989,0.7059452263603689,0.30856885326315275,0.8452584332021049,0.4337960477152286,0.7795148637283247,0.260289429790284,0.32552467955232867,0.5400646939885105,0.6298396485754791,0.31194276178011526,1.4744578597304996
cat,0.236676523518773,1.082416598632967,0.234540882559641,0.3275151073884194,0.0,0.4747617411080436,1.6081292858587348,0.6214416682999078,0.14559386779776406,0.12905730952139294,0.3750237749506764,0.10603909289543634,0.4776501027465828,0.12014366398077225,0.6678806765036456,0.19071616923045187,0.7272385344027965,0.3744796029226851,0.4595633111956665,0.5521102760001528,0.33140639466168,0.2096983308513204,1.2268473088084202
cheetah,0.4709340044909429,0.6270938630935168,0.5597874144834158,0.8291344422955669,0.4747617411080436,0.0,1.2618806039351405,0.8804896069849745,0.47881844332970114,0.5200611330369717,0.8143072217202202,0.531764279399694,0.41747395513087326,0.4990712318298428,0.697860782728613,0.44764902717826704,0.8649954412371097,0.6337701372023918,0.8913575512597173,0.7306722502320924,0.2655101669295008,0.5078082569516946,0.6652267636737292
chicken_wire,1.608262934240144,0.885025898134325,1.6279876895066607,1.6619337740261027,1.6081292858587348,1.2618806039351405,0.0,1.3152903975889811,1.5822941764127914,1.6000975927565737,1.5584418216165052,1.660325719597893,1.3233526980933472,1.6096973735007931,1.2799051322002062,1.5052500437349043,1.3765130618911445,1.615466133032569,1.6845845792416425,1.5752708470559718,1.3501751874951156,1.5688570573730263,0.7096350483610198
cockroach,0.676882063186873,1.150212794457213,0.5692219438138754,0.5310882728716946,0.6214416682999078,0.8804896069849745,1.3152903975889811,0.0,0.5806335456889493,0.6731038527141986,0.3592796033736567,0.6038945724038816,0.643670927019481,0.6414535836834965,0.8966183464242935,0.7288822240956027,0.6798719337963626,0.6155670929648779,0.48330125332118734,0.7303566668111596,0.8396574735316944,0.6354621773061138,1.0372235982603069
duckling,0.24009941870117701,1.102346786929185,0.27032143564056854,0.363348022567643,0.14559386779776406,0.47881844332970114,1.5822941764127914,0.5806335456889493,0.0,0.12439321209675158,0.3527025346382966,0.15912538711672675,0.4796823628981304,0.12567025811545585,0.7256254136391656,0.17980612570129118,0.7617157435929274,0.4228827593409328,0.4837185171822257,0.5804047650456775,0.33043852900684323,0.22328233863922675,1.1448532576415866
ferret,0.22131194502618956,1.196173361955244,0.25285889991022414,0.30703310338866086,0.12905730952139294,0.5200611330369717,1.6000975927565737,0.6731038527141986,0.12439321209675158,0.0,0.3617529189032347,0.1326039947216584,0.5334035576380073,0.10213996723241547,0.7413300394309963,0.14947122018685077,0.8246368454365464,0.3555128531770735,0.46367848149184,0.6128553053271603,0.35420717868958473,0.17908938432308108,1.262585082463959
flamingo,0.4977644379424724,1.3611467439380358,0.40876262266425567,0.2089550384695047,0.3750237749506764,0.8143072217202202,1.5584418216165052,0.3592796033736567,0.3527025346382966,0.3617529189032347,0.0,0.3088193855596224,0.5852768341126084,0.4053830792960905,0.8330727733277709,0.4559699216701435,0.7172793692700872,0.35264670454101477,0.36351863066391477,0.5642723421721884,0.6848647300554334,0.3910904614467976,1.3384773072563305
fox,0.27845388900425205,1.133063349392637,0.22716704187209302,0.2848510987667989,0.10603909289543634,0.531764279399694,1.660325719597893,0.6038945724038816,0.15912538711672675,0.1326039947216584,0.3088193855596224,0.0,0.4920802529973167,0.14837359844852804,0.6643928941908264,0.2011930865232675,0.6743393151849322,0.3646042016629698,0.4174954409746705,0.5494440653381065,0.38817922037921915,0.21584547590107217,1.242199989978597
giraffe,0.4595618228881265,0.8609024650175802,0.5211830799614742,0.7059452263603689,0.4776501027465828,0.41747395513087326,1.3233526980933472,0.643670927019481,0.4796823628981304,0.5334035576380073,0.5852768341126084,0.4920802529973167,0.0,0.5601908221823291,0.7507841877876282,0.47600556384337145,0.8454093639921445,0.56328368835617,0.6708798389422566,0.6484933202694703,0.4501218152072257,0.5670010626797988,0.8365280449633603
guinea_pig,0.22697557398837132,1.144254895445861,0.21069378632663416,0.30856885326315275,0.12014366398077225,0.4990712318298428,1.6096973735007931,0.6414535836834965,0.12567025811545585,0.10213996723241547,0.4053830792960905,0.14837359844852804,0.5601908221823291,0.0,0.7258913393633663,0.1990661960106056,0.7723394326948271,0.37278780188855687,0.4550132242146814,0.5846879488319467,0.31165518356073807,0.1781293825527439,1.2183362701042793
oyster,0.7338296014538441,0.6134588242310329,0.6418534704684637,0.8452584332021049,0.6678806765036456,0.697860782728613,1.2799051322002062,0.8966183464242935,0.7256254136391656,0.7413300394309963,0.8330727733277709,0.6643928941908264,0.7507841877876282,0.7258913393633663,0.0,0.800985611651797,0.5287580783673438,0.7456806936120237,0.7225720270268243,0.6667037649038379,0.6794066088808715,0.8179798927797993,0.792271624564031
rabbit,0.2615981875448903,1.1292814226278025,0.3014073409357346,0.4337960477152286,0.19071616923045187,0.44764902717826704,1.5052500437349043,0.7288822240956027,0.17980612570129118,0.14947122018685077,0.4559699216701435,0.2011930865232675,0.47600556384337145,0.1990661960106056,0.800985611651797,0.0,0.907556682309324,0.44997755831563224,0.5984086910976149,0.6224687257231403,0.34562605329087404,0.24948117621257437,1.1510026351479645
scallop,0.8698435860581093,0.7791640514787083,0.6995158771778454,0.7795148637283247,0.7272385344027965,0.8649954412371097,1.3765130618911445,0.6798719337963626,0.7617157435929274,0.8246368454365464,0.7172793692700872,0.6743393151849322,0.8454093639921445,0.7723394326948271,0.5287580783673438,0.907556682309324,0.0,0.7954593574482466,0.5942886140938923,0.6177014574432277,0.8136695476354404,0.8955418901854703,0.8689170935757206
seahorse,0.37539674160891856,1.1884034696356098,0.31445296238392073,0.260289429790284,0.3744796029226851,0.6337701372023918,1.615466133032569,0.6155670929648779,0.4228827593409328,0.3555128531770735,0.35264670454101477,0.3646042016629698,0.56328368835617,0.37278780188855687,0.7456806936120237,0.44997755831563224,0.7954593574482466,0.0,0.41202892211832143,0.4998381510106725,0.5232903247854347,0.38537270831524895,1.290959071291328
snail,0.4859193463894611,1.2502410549593148,0.39003180325653053,0.32552467955232867,0.4595633111956665,0.8913575512597173,1.6845845792416425,0.48330125332118734,0.4837185171822257,0.46367848149184,0.36351863066391477,0.4174954409746705,0.6708798389422566,0.4550132242146814,0.7225720270268243,0.5984086910976149,0.5942886140938923,0.41202892211832143,0.0,0.4646730578656604,0.7729504121954694,0.48018933372881345,1.2588477342856688
squid,0.5075170923585368,0.9389176078669553,0.46339290160230473,0.5400646939885105,0.5521102760001528,0.7306722502320924,1.5752708470559718,0.7303566668111596,0.5804047650456775,0.6128553053271603,0.5642723421721884,0.5494440653381065,0.6484933202694703,0.5846879488319467,0.6667037649038379,0.6224687257231403,0.6177014574432277,0.4998381510106725,0.4646730578656604,0.0,0.6783032777193494,0.6123920486671306,1.0595034700219839
tiger,0.3782519945973978,0.7780378962105671,0.41235501932736573,0.6298396485754791,0.33140639466168,0.2655101669295008,1.3501751874951156,0.8396574735316944,0.33043852900684323,0.35420717868958473,0.6848647300554334,0.38817922037921915,0.4501218152072257,0.31165518356073807,0.6794066088808715,0.34562605329087404,0.8136695476354404,0.5232903247854347,0.7729504121954694,0.6783032777193494,0.0,0.4052528423940164,0.8454755005958938
walrus,0.3050063213586057,1.1635018929687635,0.2953153468367288,0.31194276178011526,0.2096983308513204,0.5078082569516946,1.5688570573730263,0.6354621773061138,0.22328233863922675,0.17908938432308108,0.3910904614467976,0.21584547590107217,0.5670010626797988,0.1781293825527439,0.8179798927797993,0.24948117621257437,0.8955418901854703,0.38537270831524895,0.48018933372881345,0.6123920486671306,0.4052528423940164,0.0,1.2685594359661487
worm,1.1324495082277442,0.4602202324952219,1.1885288640105254,1.4744578597304996,1.2268473088084202,0.6652267636737292,0.7096350483610198,1.0372235982603069,1.1448532576415866,1.262585082463959,1.3384773072563305,1.242199989978597,0.8365280449633603,1.2183362701042793,0.792271624564031,1.1510026351479645,0.8689170935757206,1.290959071291328,1.2588477342856688,1.0595034700219839,0.8454755005958938,1.2685594359661487,0.0
