,badger,barnacle,bat1,cardinal,cat,cheetah,chicken_wire,cockroach,duckling,ferret,flamingo,fox,giraffe,guinea_pig,oyster,rabbit,scallop,seahorse,snail,squid,tiger,walrus,worm
flamingo,0.19128422517919363,0.8556062899013178,0.14765078945640853,0.12357889937531341,0.1546715624319508,0.10615151574608128,1.8480157553528886,0.23948355112169506,0.12970591344120053,0.1488000965569537,0.0,0.13749880298797734,0.09281048766197575,0.19052049677838834,0.3722778440107949,0.13247852275650596,0.45284851424069017,0.10688391231451277,0.3305708575187286,0.24889014505599494,0.13565504941251394,0.151535228550305,0.976761002635166
fox,0.10521270720077558,0.7785716276198562,0.07824436174691374,0.10557907674297173,0.028187816414335654,0.10088067288660563,1.8673918552430977,0.35374531072645443,0.05914098027571957,0.05046538366345621,0.13749880298797734,0.0,0.16546998687155923,0.06386508662043633,0.2800965173770231,0.06992129462063179,0.3773159368314233,0.16533405033290693,0.3349745635516447,0.3268174489531366,0.06932089039376388,0.06945037825029432,1.0770474727309376
giraffe,0.22321974459326255,0.8015121990855392,0.21015173213520222,0.15559368308593335,0.1825694109729198,0.1204935300958957,1.7857757953566444,0.25911287481339085,0.1671262363896887,0.19777327346090112,0.09281048766197575,0.16546998687155923,2.220446049250313e-16,0.23893801902763523,0.3771303653581797,0.1700825118519187,0.5138628398653771,0.1656910303853072,0.3802061749815836,0.2789640708789509,0.1610715058127119,0.19839445224952346,0.9441962514018305
guinea_pig,0.06574826339208895,0.8267748991347361,0.052613620431631536,0.09082405984484487,0.04800845604252579,0.11894246792639429,1.8863272849309207,0.38676887793200776,0.03409912548298555,0.03358794850335922,0.19052049677838834,0.06386508662043633,0.23893801902763523,-4.440892098500626e-16,0.3350482570885627,0.07102890582438592,0.4213407137344677,0.1562002231211468,0.3124212058253377,0.31981396399238915,0.05186417350986905,0.059673461270952854,1.0949234909653747
oyster,0.4264895402271002,0.5122770654011221,0.35086003687966383,0.38527106025541924,0.3041971680355501,0.33414353607689895,1.6154387854860055,0.550823469407829,0.35981805317635085,0.35999059819580226,0.3722778440107949,0.2800965173770231,0.3771303653581797,0.3350482570885627,-2.220446049250313e-16,0.39525040166229375,0.38634067129037686,0.4215980123041273,0.5622685385302858,0.48215005414479506,0.32106807660747305,0.316281144599891,0.8840650889389691
rabbit,0.06455922144511839,0.9009372650548844,0.06448617691461678,0.0793869355826915,0.05000667315183971,0.10458599975023009,1.8951877456039559,0.3202779737170385,0.0517197598321969,0.0431482641707267,0.13247852275650596,0.06992129462063179,0.1700825118519187,0.07102890582438592,0.39525040166229375,1.1102230246251565e-16,0.4617172825828607,0.11503627178817222,0.2859186248869017,0.27166971173886945,0.06552728448636769,0.07890785394919264,1.1259540449373542
scallop,0.5397376297132196,0.8290536696496511,0.4271129428478079,0.480733386896782,0.3956827029561403,0.4908709140587387,1.5504641199183637,0.6516168990186081,0.45547737385047316,0.41985894400807655,0.45284851424069017,0.3773159368314233,0.5138628398653771,0.4213407137344677,0.38634067129037686,0.4617172825828607,2.220446049250313e-16,0.4981212094566213,0.5384488808439623,0.6085656374941399,0.4535391908550924,0.43172688711806884,1.1291398833505182
seahorse,0.16261319293088616,0.9082267126595438,0.12299188761344104,0.07868176177055797,0.15148535563478216,0.13514978148231493,1.8584103381548824,0.3268178654144728,0.12700530542376265,0.12425322775987147,0.10688391231451277,0.16533405033290693,0.1656910303853072,0.1562002231211468,0.4215980123041273,0.11503627178817222,0.4981212094566213,4.440892098500626e-16,0.35427578223844625,0.2804291786023402,0.12757984579534998,0.1429083275082833,1.1043309574028022
snail,0.30497034351511854,1.0740663550247074,0.24600797826468912,0.31720084013797234,0.3080087054213825,0.3932404261969702,1.7629172224736211,0.46653377067012314,0.2913710124078126,0.2915660624173053,0.3305708575187286,0.3349745635516447,0.3802061749815836,0.3124212058253377,0.5622685385302858,0.2859186248869017,0.5384488808439623,0.35427578223844625,0.0,0.32647268515143957,0.35483415316483513,0.30398556176332314,1.1976430708953005
squid,0.3034920768887943,0.8780724800105159,0.2519984055168878,0.2690302463507288,0.2962016772152404,0.3050338084735489,1.7860569105661233,0.3412708426852249,0.2925140299193081,0.3255255103185277,0.24889014505599494,0.3268174489531366,0.2789640708789509,0.31981396399238915,0.48215005414479506,0.27166971173886945,0.6085656374941399,0.2804291786023402,0.32647268515143957,3.3306690738754696e-16,0.2966787991101032,0.2558811105805089,1.0117074430431547
