,aardvark,alpaca,anteater,badger,bat1,beaver,bee,beetle,bison,boar,bug,butterfly,calf1,cardinal,caterpillar,catfish,chick,chihuahua,chipmunk,cobra,cockroach,coral,cow,crab,crow,deer,dolphin,dragonfly,duck,eagle,earwig,elephant,fish,fly,fox,gazelle,goat,goose,gorilla,grasshopper,guinea_pig,hawk,hippopotamus,hummingbird,iguana,kangaroo,koala,ladybug,leech,lightning_bug,lion,llama,maggot,meerkat,mongoose,moose,mosquito,moth,mussel,orangutan,otter,oyster,panther,peacock,penguin,pig,piglet,polar_bear,poodle,possum,praying_mantis,pug,rabbit,racehorse,rat,reindeer,rooster,scallop,sea_urchin,seahorse,shark,shrimp,sloth,snail,spider,squirrel,stingray,swordfish,tarantula,tiger,toucan,turtle,walrus,wasp,whale,worm,zebra
aardvark,0.0,0.8059029930776691,0.6380678777098034,0.7791617411108551,0.702207455068214,0.7500190769069133,0.8184701169390751,0.6093877275147619,0.713612688954703,1.021089172381519,0.8161388567373525,0.7471584445724924,0.6497465378412639,0.9412866598892504,0.5387056561152332,0.861944265161428,0.9230855599623085,0.6798988816256297,0.6924495308742518,0.712013013952792,0.6160388699285857,0.7632826823823078,0.5776442795797954,0.6547050315548375,0.9193481866387558,0.8126048763028488,1.115816519168552,0.7643051019891173,0.9762313538147147,1.2730640747211084,0.6356273158491688,0.8009132948922705,0.9930899380289285,0.7027231876986648,0.6109378711533713,0.6873338325305192,1.1228646699504428,0.9545716424068654,0.6661215824999076,1.0626951458257143,0.6695316338346952,0.7114808176984433,1.0778738020137026,0.8301997421356315,0.6949132166317031,0.86807023057233,0.7773287453423702,0.6784610145476273,0.6538505588782988,0.8331023884107257,0.7909085354217994,0.7612871703855485,0.6565687734442296,0.7132035350273382,0.7217224191686897,0.7802065086661151,0.529241835801175,0.6358314730550232,0.7254536379943277,0.6347956620538662,0.941174042803697,0.8606733841319743,0.9702638522171639,0.7933669042142601,1.0595235585331777,1.0547231534888852,0.8817860654904565,1.3385112241649888,0.8721686560145175,0.762315600154891,0.7022034528663929,0.6347106424543243,0.757910292582847,0.8050468212030023,0.7961690024597197,1.1475593586876711,0.7315037676835374,0.7400929214760207,0.769377148426889,0.9831154884961081,0.9543086140144504,0.6862882655355576,0.7112831030600355,0.7584569124275607,0.5897096561103045,0.7381735559762863,1.2256936954862523,0.8033224047955494,0.7322035779625176,0.7329432182310451,1.0868855459437043,0.6240739426445453,0.8633588197325853,0.7269314300581993,0.7612208800581997,0.7892667914227038,0.9126003747741585
alpaca,0.8059029930776691,0.0,0.5768042914342149,0.7165450794604218,0.8362733595152914,0.5655126611162473,1.1295973502460748,0.9198722143254716,0.6949487801902842,0.6150297367043287,1.2560637769735288,0.8770133687249482,0.8974625677853227,1.329293931550005,0.9895658655692815,1.1649359590646255,1.176742649231346,0.8841671922616486,0.7123440831071627,0.6999414721543755,0.9188311046843582,0.6061539444831446,0.8876051730890009,0.9047199722777419,1.091025879607107,0.7474039949877288,1.3253976548396558,1.0672158750789058,0.9127392788793307,1.0019352118269018,1.2269719204268568,0.8638463033144058,0.9030965082528799,1.2242448052202322,0.7977546767696732,0.9983900693883302,0.8506905311210892,0.7809422903222654,0.6761582938613047,1.3574510669804596,0.6676709823106464,0.8881674475973221,0.8418654436554384,1.0704048155830588,0.5992429630578188,1.1316341915560675,0.8065982578948819,0.9653655793611671,0.9044491883500215,1.339708423567826,0.7602827165074373,0.7623977809070454,0.8003852805755804,1.0350254842963436,0.5338753984956114,0.8553281295489574,1.0156968943959002,0.700032345629398,0.7900103460310741,0.6703871265906519,0.7118903397917357,0.8894421610507335,0.9635958988018338,0.6798579700079688,0.7649117057854443,0.9456318195262329,1.0069097595115282,1.2314918299305126,0.5534658495359777,0.7600216717395791,1.2611003063072288,0.84423984020914,0.6441220867153477,0.8437471500296956,0.7422985790848395,1.1242825859257277,0.8944046034601688,0.9289129665964952,0.7007619160414742,1.0023173150329454,0.9362497234821542,0.7149578624699677,0.5993081811183482,1.0162454211503706,0.9643788072423056,0.6536945294601948,1.224680306236159,1.081945020431107,0.7243151511354232,0.6714247196095583,0.9612933214016971,1.1037280531359683,0.7739781765976319,0.9836223037496776,0.9376387275539845,0.5577231848659563,0.7793069132546122
anteater,0.6380678777098034,0.5768042914342149,0.0,0.5718855109389227,0.747289529434562,0.4038419101158742,1.0092422932939662,0.6663266437221396,0.5950656337273497,0.6505259383997258,1.3359257704654817,0.7938281164548965,0.787508046298201,1.268302455517879,0.75192824035583,0.9860382878677605,1.3621129571003925,0.8124907704210536,0.5446154006386714,0.6975445353139695,0.7184200717066502,0.46393960809488577,0.754234697053066,0.7554727498645244,0.9848015889258985,0.68987373576647,1.2710493661396955,0.8897649678762248,0.9766252254385276,1.15734923141255,1.0585954554057653,0.7968899590229809,0.9711948612606999,1.0921627110650887,0.7796305608069923,0.8643228576949527,0.8489782760138349,0.7119765182147795,0.5291654145497078,1.3515156071709304,0.6325668638949008,0.688635803479902,0.8797814006759823,0.9391239308644473,0.48824183633639184,1.0017775992717286,0.6254411173513842,0.980349939152773,0.722283742541422,1.256387228086005,0.7299920738316364,0.7313883214301402,0.7712450797182324,0.9882705472018891,0.5538687249288119,0.6509864197153414,0.8720745292909935,0.5587950606471379,0.5940019237889683,0.5147283106384288,0.6597887551479511,0.8163665213861977,0.9669660544617986,0.508240650411024,0.9153055452655307,1.168961624541586,1.0956473929881965,1.4282760954197895,0.5076010756051155,0.709727269483498,1.1274284715075702,0.7039075261755707,0.6943568692621422,0.7909736914916894,0.7435092196871175,1.2030901842469504,0.8931690569448104,0.9576974883444166,0.603808170402678,0.9696164205853127,1.0807107022845441,0.6868905606487646,0.46284993873472136,0.9630202588466021,0.7293104303219948,0.4717806069056104,1.3387822165894303,0.8464214612053811,0.6045988283469333,0.5635088811898343,1.0910405198788833,0.9927727851544931,0.7865186921079041,0.9099760080496506,0.856866278247602,0.5321475689827396,0.6603995851907865
badger,0.7791617411108551,0.7165450794604218,0.5718855109389227,0.0,0.42774432903468973,0.5970926974871167,1.0876734130731398,0.6039061631242147,0.6167598988197496,0.6253587528204994,1.0739854999957543,0.8932056234060639,0.7559170086888031,1.1615341815874085,0.832893710097442,0.7222961286920749,1.171643665535441,0.69165508757982,0.43118344189876334,0.7481768444933581,0.8028435695144598,0.5036503896396303,0.9515046032464278,0.6738584074141818,0.8118457534774425,0.6704145917097444,1.1427551393280129,1.033214347036225,0.8161220262607972,1.232842664448342,1.208286439649413,0.7745662833911681,1.0461378994361639,0.974554185300207,0.7100797470533965,0.7020099486143055,0.613067946110039,0.611579057654984,0.4659636658585269,1.3019628609602212,0.6743316789478819,0.5778284799296485,0.61390519823376,0.8947553857904196,0.4988459767941371,1.0094978938084507,0.437163443153301,0.8864246496816555,0.738916254010759,1.12935241525231,0.7372749409502661,0.6669133527149829,0.9548811209219076,0.6922221306089611,0.6418138205841326,0.6027731430858017,0.7998373486374895,0.5861447104342501,0.743337341247154,0.546974101108073,0.6342063201189241,0.624628825623811,0.9601890761625074,0.5972620290525514,0.739446502802094,0.789201720436111,0.6567664532847037,1.2054411600596617,0.7260635928585502,0.5386036930625857,1.124912093870551,0.5157767094438145,0.6973891493340107,0.6920535333191308,0.5993535217610871,1.026527743579317,0.9595673517087346,0.9528159248657299,0.7955181013657613,0.6526818051540701,0.9850850785642333,0.7918051669445851,0.5295628393666172,0.7223895510989704,0.7736087823168196,0.6693375916089248,1.132301896392133,0.9279650334557256,0.5678325794989083,0.6684686753756068,1.0376831316157629,0.8647736003520785,0.8345281119100041,0.7918699143595327,0.9686516881780922,0.6742559696479087,0.8089477656613517
bat1,0.702207455068214,0.8362733595152914,0.747289529434562,0.42774432903468973,0.0,0.8758792853266391,0.8607065259899536,0.3967993906924757,0.6434538570129547,0.9982648695473352,0.8097205737158812,0.6336905414460976,0.5124651348319242,0.9233411962087098,0.6829605007050839,0.6928602074078065,0.9238723495309731,0.5647402759205284,0.542400419508436,0.6948356220084811,0.6833565637373529,0.6103868906024964,0.6850572798555632,0.5813953067953137,0.8509440170831079,0.6445991025695699,1.206063330833466,1.0019207914477772,0.7842931642972554,1.4805481941382985,0.9050450113068972,0.837082154616318,0.9055401524159956,0.6173727939724507,0.5307532036587786,0.4809015141058588,0.7490117273982853,0.8159742619489218,0.5858708044252622,1.3047585423564851,0.5309553870102968,0.48813737224619136,0.7098836693833068,0.6350671120344284,0.4755592046859781,0.9504258096133656,0.5073601748638048,0.5586817282473151,0.6779864282312824,0.8063147157240722,0.8299577109528256,0.8022418332549521,0.8037841054879824,0.44618170320353545,0.6597508143638305,0.7357704271326218,0.4983580457181461,0.4904919415829345,0.65860693682565,0.49410544642187115,0.7828136100727895,0.500773684802708,0.8212382928894733,0.6617675619145489,0.7269074727311142,0.8507157191698541,0.4368839899777638,1.425298254790129,0.8979412807634894,0.5382923330819035,0.7917316646650466,0.39991118268250625,0.8014613336109472,0.541409935580818,0.5143251217828555,0.9805390587156538,0.9627521351216952,0.5778550012533866,0.6860169944249561,0.5523090938650328,0.8539283674938463,0.7801756159718156,0.5195459498342199,0.6098321036547496,0.4945392816487525,0.9119190328862091,1.1945849315821473,0.7613553788615824,0.37123671345288656,0.6602695090083621,0.951074442204169,0.6491437737497603,0.9007836694012068,0.5112924849753657,0.909188187004978,0.7555988963784733,0.9423113708178836
beaver,0.7500190769069133,0.5655126611162473,0.4038419101158742,0.5970926974871167,0.8758792853266391,0.0,1.2000895771824904,0.8639194437804608,0.5636343950616125,0.33701294225666656,1.47321321031335,0.9134720597722964,0.8637955821332751,1.4286907175250332,0.7740948327757458,1.08672748117611,1.515999022135905,1.0325890796271757,0.4864231184489899,0.7410223838155388,0.818756957300819,0.31776285701068585,0.9283661175275462,0.7383109315128438,0.9014070273673267,0.7011352568327098,1.286256382187233,0.9799861528216478,0.9391315998623344,1.0855247898515,1.3134023294958104,0.785696587412745,1.0116990464760924,1.3308835954724865,0.8910312202002277,1.039739550938465,0.8375585787980815,0.667831470169364,0.4662602255725399,1.2866379496744222,0.6456157427106196,0.6706330192867838,0.77937380394951,1.1150248979459225,0.4043950925911761,1.0370738109560522,0.5547914878228182,1.0982471997554255,0.7510091786230555,1.477265148094089,0.5901636073576181,0.7017318172916434,0.8359997615817717,1.1276194793331007,0.5175654105744623,0.5316660612284124,1.04086054655954,0.6739967616366742,0.5879063278924708,0.5117361923105115,0.48951926394347756,0.90386520053375,0.9542349966113965,0.4857478553946347,0.9702012486440696,1.0281727026751346,1.1735626107627848,1.2636185462912715,0.4941849644825198,0.6598985733458724,1.4011394757292344,0.7772906384044193,0.5976030778133008,0.829007884286152,0.8112913188467861,1.2389410262408174,0.8747426971399842,1.1037276595469327,0.6084374868525837,0.9812043574233587,1.177857798339203,0.7259424196135769,0.4206950833997116,1.076813814110674,0.9131375602341824,0.3670713802781451,1.3644159703703846,1.1389236081759502,0.6864258560157658,0.4643651450204024,1.1152155891931548,1.1164826495483613,0.6305849055596303,1.0112640721805493,0.9158529203033632,0.41683847802981955,0.4993731231384121
bee,0.8184701169390751,1.1295973502460748,1.0092422932939662,1.0876734130731398,0.8607065259899536,1.2000895771824904,0.0,0.6637369229083467,0.9286092070932255,1.3404396919543085,0.5364960017758935,0.6145689200066158,0.6461951816412678,0.5086138219747757,0.6077855429986165,0.6446798554760709,0.5833346700446339,0.5565850495772136,0.8801227291975438,0.9653018195180467,0.7295579167719022,1.0069636948206437,0.6435359270133694,0.621293885666897,0.8998466390347247,0.9019454823327405,0.8744491028450176,0.7719427522717224,0.8364182474028161,1.2164274419257288,0.46835984798170105,1.1081529698103796,1.0650521900299548,0.4010109437055869,0.6820098860656608,0.6479143665983533,1.088936313184762,0.9521352712879377,0.9196237800500794,0.6818491654328113,0.8267055643897167,0.6780143735413974,1.132606158786334,0.617027212711946,1.0879910630128773,0.710959858559316,0.8313656327083802,0.5767218829838205,0.697579208650756,0.49103464870231583,0.8185687843492204,0.9928277298932018,0.7384927604443854,0.5756878718618839,1.020190190807785,0.8010026571780503,0.5951271837943616,0.9104753893494041,0.7969473128104341,0.7988622840589725,0.8623523683775955,0.6714184151722828,0.8013230006945181,1.0400994874497074,1.1521265249531172,0.8747379714141406,0.7280860836436844,1.1943352942929746,1.1661549227317836,0.8830844980089418,0.5352398405651174,0.6826404612360655,1.1077167121485565,0.701707607708749,0.8956293041709419,0.8470166357491808,0.8661838088307494,0.5169302756849623,1.1102725449850752,0.829778849725069,0.9297078241906672,0.804347979254103,1.0022404024026705,0.5083213461214338,0.6761738302870569,1.010525878614747,0.9950474350665498,0.886350699979589,0.7843994107357649,0.9171621366968652,1.0568867688081647,0.6223096323227783,1.015060218063892,0.5035230792022962,0.7647255361921094,1.0156039513294788,1.1453244321261655
beetle,0.6093877275147619,0.9198722143254716,0.6663266437221396,0.6039061631242147,0.3967993906924757,0.8639194437804608,0.6637369229083467,0.0,0.6548992584934583,1.1925433447198839,0.7002949922694159,0.5068400550913867,0.46831099484531447,0.7352845314609082,0.4165016444781726,0.6219301966825093,0.9159161751283159,0.46844750402227864,0.5032015863121055,0.715638914425504,0.3979345151615139,0.611733940837925,0.4934051997548887,0.42068380001164474,0.910165213517511,0.7536137548127397,1.1113889477418954,0.6863839415768108,0.7331163568344488,1.4574468775147447,0.5688075528559241,0.952602023977482,0.9886492170170956,0.3914622022747314,0.550192964777822,0.3938087114783311,0.9293692835202076,0.7889683729556615,0.6179053532955917,1.0976009066710601,0.49451849780473545,0.414927232002413,0.9727438836488911,0.5823797941478073,0.5841275375844424,0.865078868467503,0.5602822027488048,0.5174338103212774,0.5132136540529977,0.6286884316469581,0.7751406055415981,0.7564982335966974,0.5411574991984998,0.5115898036231278,0.7350602761747862,0.6376402354373372,0.31171367424465657,0.4782271913721977,0.49572212023664897,0.456295747275014,0.7277407415085781,0.5054363384614284,0.8147870900529739,0.6839889074723844,1.0575430224868092,0.9903408658310763,0.5669825829979189,1.5700816005729843,0.9936418587989234,0.5966403367861396,0.5618204313327453,0.32782019726010414,0.9884872913410524,0.46011643056096185,0.7100653403346342,0.8630494259704644,0.8021487123712502,0.5358245589933767,0.7065795744595625,0.6820775402137074,0.9891375783808998,0.6549479934730928,0.5811051612557037,0.5679994387739518,0.27984330299578497,0.8583055956490315,1.2700623448920534,0.6410758174743376,0.412426691687823,0.5696206607603842,1.1295962889461264,0.5041974437827829,0.9463083760784683,0.3842672124345152,0.7300189542890173,0.7419703315122623,0.8396857685234626
bison,0.713612688954703,0.6949487801902842,0.5950656337273497,0.6167598988197496,0.6434538570129547,0.5636343950616125,0.9286092070932255,0.6548992584934583,0.0,0.6649943606052895,1.1950488459262671,0.7892211634725818,0.5975091806154569,1.1216792142088334,0.767598010895611,0.9599364403406793,1.130140624844514,0.7868509428262427,0.5252705206668427,0.5604795885573463,0.7671470267766893,0.47278502955367474,0.7665221672429707,0.6941945728823964,0.8729667655590793,0.7219776141918267,1.2402340179990623,0.9660977599831232,0.919473919465577,1.288313233029725,1.0187614667975102,0.6854559099398712,1.0786210884346596,0.9131943660157991,0.6465315752504706,0.8570461846289056,0.8247390823147143,0.7120161704131611,0.5592142781008269,1.2402499154738282,0.5239728785235335,0.5458610612972048,0.7584448999740605,0.7437434643409183,0.4806040243035187,0.8074922357569216,0.4723581722204294,0.8810589193257734,0.6914194718241731,1.0876058086312967,0.561657170835383,0.7374166778824445,0.737199711265102,0.8186297573662015,0.5186538107996141,0.6009445828854205,0.8101332887110269,0.6219791009652356,0.6596450547647039,0.5117931517657753,0.5813847247386917,0.6495740257264805,0.9031313159824117,0.6479116823085516,0.9411478431873964,0.8907033578164668,0.8378437331155915,1.3660934866756729,0.6033675455097779,0.607853165598824,1.0567980631070775,0.6425101357531933,0.6796795341687287,0.7328912117848079,0.6909496533914321,1.1255026672687811,0.7970523666823714,0.7856831624948579,0.6484931858633418,0.8007565667367962,1.1767206436211899,0.7501380786032491,0.4549695558278801,0.7517608564530223,0.6199153814152447,0.5390872630405756,1.3578088922336415,1.0222199790429756,0.48822166509955234,0.5297659404052464,1.1360567861893587,0.9346665609181825,0.545624359682374,0.7826377966119463,0.9493285652060803,0.5909745699776212,0.8026877372136014
boar,1.021089172381519,0.6150297367043287,0.6505259383997258,0.6253587528204994,0.9982648695473352,0.33701294225666656,1.3404396919543085,1.1925433447198839,0.6649943606052895,0.0,1.5947310924440834,1.1747041584039386,1.024495527999431,1.498820728397497,1.1545625344329915,1.1709210098285203,1.5037018826389446,1.224455244508398,0.6095111497888974,0.8485873213357564,1.2439389500999718,0.5241961613948505,1.275579822752595,0.9768267148379581,0.8648899049203251,0.7990454542480634,1.1751714463032528,1.2084646468418032,0.9289494853087016,0.8522482823253674,1.64891296412456,0.7455497282642727,1.1200066232667758,1.6046551942645781,1.069101118147576,1.28427626806852,0.6609657742653582,0.6961009091728942,0.5940421272559768,1.2860667937631747,0.7635029189530849,0.9052406922830826,0.5489921149945374,1.2964367143312359,0.6197323003994648,1.1779384800109631,0.5773302299387122,1.2606730302804166,0.9488929803933227,1.6732667660864546,0.6197395672647033,0.8260835887289831,1.1293389805109442,1.236176826467527,0.580433609787722,0.6607620311571716,1.3549694303766335,0.9204179780126116,0.8365634051127435,0.7461331823311763,0.5173602961638842,0.9073746926711537,0.8968352294591001,0.6804165615055267,0.8464103501441117,0.7663215825069865,1.1189895897258466,0.9133608774832804,0.48668379914204973,0.7617961458234196,1.6829161154563592,0.9707005084936583,0.5577208329373327,1.0491702934049276,0.7478430004690768,1.18456007042194,1.077427693511176,1.2514207383984475,0.8490194507242736,0.9469578293072132,1.2120391845979106,0.9098063971914031,0.58293034911049,1.1099969279357562,1.2737788607068274,0.4888867447575467,1.1682713401966394,1.3662963818118592,0.887316374290948,0.6573600591535538,0.9602061624367138,1.4155471564519888,0.6719435469599453,1.2146801413587844,1.1273100238208993,0.5179177249885736,0.6928851295437579
