,aardvark,alpaca,anteater,badger,bat1,beaver,bee,beetle,bison,boar,bug,butterfly,calf1,cardinal,caterpillar,catfish,chick,chihuahua,chipmunk,cobra,cockroach,coral,cow,crab,crow,deer,dolphin,dragonfly,duck,eagle,earwig,elephant,fish,fly,fox,gazelle,goat,goose,gorilla,grasshopper,guinea_pig,hawk,hippopotamus,hummingbird,iguana,kangaroo,koala,ladybug,leech,lightning_bug,lion,llama,maggot,meerkat,mongoose,moose,mosquito,moth,mussel,orangutan,otter,oyster,panther,peacock,penguin,pig,piglet,polar_bear,poodle,possum,praying_mantis,pug,rabbit,racehorse,rat,reindeer,rooster,scallop,sea_urchin,seahorse,shark,shrimp,sloth,snail,spider,squirrel,stingray,swordfish,tarantula,tiger,toucan,turtle,walrus,wasp,whale,worm,zebra
deer,0.07580977774715292,0.10542566972844247,0.064563708934401,0.14003830658914462,0.10910660458706889,0.10282507697980336,0.20156644944142033,0.14361421717940026,0.05747739928603757,0.08158843402301019,0.658723095857072,0.31392762110690253,0.04133240427427953,0.11006086339640753,0.32943793810310773,0.3303460476331359,0.10631065827411657,0.08156164730949977,0.06268517390030681,0.14202784511060018,0.2517440654019668,1.2102745184639787,0.05632857529517854,0.8517630065427647,0.10118857480674193,-4.440892098500626e-16,0.34357217695265063,0.6458208568141419,0.17452749114300026,0.10997154299998246,0.39288368683777664,0.079621658165971,0.6242685264224843,0.15278508385248968,0.05230255745810053,0.07086542072192348,0.06893532482033649,0.10278697786123814,0.11675253903686966,0.32531676387837904,0.11409697436116972,0.059628531373431715,0.07710421261246614,0.0625851197231585,0.17020888579092142,0.06133711033192524,0.08758190332662652,0.17632973733784862,0.4125840393004766,0.41982954788286675,0.10108714309707423,0.037674952674671025,0.7401340259847529,0.11433723514316463,0.0563436452128363,0.046335657632067484,0.20574566574182274,0.1428265721945151,0.4898474186660927,0.08804116047826949,0.11733247795581758,0.2775024323048235,0.1146936741875878,0.4430437608378358,0.12390388368831495,0.05104790572161588,0.10620182703238479,0.05978883332057372,0.05520045721442601,0.09328259512805648,0.5729964785899551,0.08830644874862792,0.08930439267147416,0.11162742614475574,0.11668884054480022,0.07003942790273421,0.09026999108007605,0.41824003434029655,0.5532671623251182,0.1393449810005074,0.7588820422516188,0.4160568522148832,0.07161631395393309,0.3474891502078722,0.4558388554985776,0.05172914338560053,0.7160576731423814,0.9502785376537557,0.09379270509935833,0.07317996629035373,0.07824275985484253,0.35574666222010576,0.08986214489079802,0.24231710152158215,0.4129152673061791,0.9501790067225372,0.07018458569302555
dolphin,0.35763004390915454,0.39115058005380665,0.36638166479775947,0.44161317811313505,0.38205943056503777,0.3912632216511376,0.4279241631921039,0.4109473762701973,0.35898114624204136,0.3671554099958082,0.8878582106573618,0.5318974928797779,0.33491139728793706,0.3383919167311874,0.480220073109519,0.5396814288542247,0.40432093388268553,0.37401073386200445,0.3507565890140477,0.36558829723248776,0.5796696030707753,1.166219269875177,0.33417209779257806,0.9936849165837002,0.3083722642010087,0.34357217695265063,1.1102230246251565e-16,0.8067613118784696,0.36827395499018456,0.34473759515421454,0.6037118558080155,0.3273843005738001,0.7432579037293303,0.4452616058077351,0.35736802533265966,0.33782819638217,0.4028090919167775,0.33242361491189587,0.39386035907549377,0.5683543684583985,0.40024988014277807,0.319946219043983,0.3788984504654188,0.3539495837252995,0.35655983668163305,0.3378178108248946,0.37107731630898455,0.46805127891023235,0.5202667663534312,0.6745314351775378,0.4014408441050211,0.35612624651005387,0.7528033739002685,0.38481030344581957,0.3734101930044902,0.3253745845360133,0.46956985382425553,0.3660583460114719,0.6271136980754473,0.3831000367241322,0.4361244784306192,0.49807502588102315,0.38394733659680746,0.5913609939892646,0.3593884701464338,0.37120134157477014,0.40037193225693646,0.33441192144836385,0.357037678307653,0.4182379245776576,0.6079371613929341,0.398566959280632,0.3894688757050555,0.37303262354315925,0.41265659895917595,0.40454505284477627,0.36892170280197956,0.5558415484011887,0.7129530925116228,0.38830314251976605,0.6321220946897123,0.5185896293869194,0.41190963351717513,0.45956710945766777,0.5785748993483645,0.37743467553836074,0.6134614614546179,0.7692831515931244,0.3314179028754739,0.40398018635716626,0.36189487229965467,0.5866400299106417,0.36970927877345017,0.4368385807546463,0.3129997127638352,1.021900853295937,0.31608610430221773
dragonfly,0.6574639006563783,0.47940748194029736,0.6709920071857828,0.6556070187524478,0.68626066140882,0.5977073906121968,0.7738964519291688,0.5007308324747433,0.7009521820886699,0.6847606498936545,0.4119948535183934,0.5806686545965838,0.649057266516107,0.6116855850188385,0.7460121665982984,0.5930934349577823,0.7391576290430769,0.7405439040517429,0.6922782049933892,0.7077742173306847,0.4499767640060064,1.2368172275467135,0.5837268920150664,0.6046410329355292,0.6143038717585959,0.6458208568141419,0.8067613118784696,-2.220446049250313e-16,0.5212270778476324,0.6773158925424065,0.5306895153294056,0.7298720944322036,0.9524590113607603,0.5086316060775398,0.774353527265516,0.5926405169892104,0.49687941194567276,0.5906244566416161,0.6329971016781315,0.5090293522782954,0.7459354183677747,0.6561697271975432,0.584313789900219,0.5614077406016331,0.7103621814132977,0.6078729978454539,0.7365749034345288,0.6213128335259654,0.802745269132785,0.41745599748664153,0.7077209517008636,0.6101289047371292,1.1335549347704148,0.6070273138257802,0.6050981933170763,0.6535803253791457,0.4327373782714664,0.6148229657383057,0.8418559780166537,0.7113109222884998,0.5057569820635969,0.986703420183713,0.7346852299542483,0.47134259770109677,0.5473788053302747,0.6583009128096281,0.660592555494614,0.6821699542661559,0.7045204735673558,0.6960544226337992,0.48717179450337744,0.6784684845105731,0.6135668467127944,0.4386173549140232,0.688825736785825,0.5915311269858633,0.5368238163818363,0.9677560836238223,0.7771123454077148,0.5424258003512779,0.551768979539579,1.0648379727935506,0.7266122487058777,0.7574465849630836,0.7367100474258541,0.6868000392733992,0.7204706891997107,0.7311614568017828,0.6483010895952388,0.6199362093178027,0.6092105906590981,0.5696901800764672,0.690688358826691,0.5735015437081581,0.5567578586168189,0.7869304675194249,0.5705147504776111
duck,0.13064422935598086,0.0866447984529386,0.21711202946008268,0.13280987982283665,0.10745569339826067,0.1536944869445377,0.20720256160852468,0.25398482585199655,0.21805512691523588,0.1440791254009114,0.5527758331447182,0.38477361053525383,0.12116799274083545,0.10141671940216279,0.3929822858955595,0.260392960759562,0.1321237637369852,0.12076163191578138,0.1072309999893486,0.1794485543512162,0.3512005835457134,1.4514895646784762,0.1880421540352516,0.9966498514700781,0.0855963342871312,0.17452749114300026,0.36827395499018456,0.5212270778476324,0.0,0.10968024482745098,0.5332775860349459,0.17406027601773089,0.6437328381195473,0.19894382444412317,0.17147302764517658,0.16927786533501865,0.1403876876176945,0.1382122108689562,0.08417291058493159,0.43517497857753507,0.1111570282103479,0.10815037960005924,0.17115537908119183,0.11672926209381318,0.2483386168240832,0.12388396541117697,0.12044309637752781,0.16740189398591687,0.5688963717647071,0.41318404150862975,0.12021493293733809,0.14465543303282347,1.0115819184909904,0.07447189586529102,0.09488187140009385,0.15625077586669678,0.25911251154080717,0.11596009177112954,0.5676831712479316,0.12657018461946223,0.08456103503277068,0.508306639954246,0.11320583433642517,0.3398408467696692,0.09202494142871642,0.1518962637702861,0.0964990428533391,0.11347994294642039,0.14441687990668106,0.10601598095855225,0.6267840526515035,0.0993119417283399,0.0975082786142829,0.1345279236889685,0.11086590527546136,0.24571887027588912,0.10964463559294879,0.5324960068164792,0.45796355642628506,0.12198895385271624,0.6636505871164305,0.6382047327230181,0.17544726973885327,0.34186936947468105,0.5052932923829637,0.14744633949687702,0.5576739567250971,0.9806269491656439,0.12573085497576864,0.1165104740561953,0.14377938185488315,0.408445423778351,0.13734566536530501,0.15090459590040106,0.3579145711367443,1.1052115450339943,0.1403142489788033
eagle,0.07532724386897449,0.09725914085711818,0.13456523793089414,0.08669791682610428,0.07609220848715592,0.10357503869372808,0.14262220985215035,0.263703993124775,0.11634598970104393,0.07733425295268659,0.708912225206771,0.4390187065034128,0.06683203153110051,0.07051751815276452,0.35903179486823367,0.278293142915515,0.06035419185552837,0.05985196070233412,0.05211826878082615,0.14218489950079716,0.3542561456925377,1.368509804767349,0.14276530135037968,1.0569477786966293,0.06020797966048874,0.10997154299998246,0.34473759515421454,0.6773158925424065,0.10968024482745098,0.0,0.5238343382935233,0.07714719737060716,0.5983605384408036,0.19138122101674493,0.0769755334484491,0.1275845787073563,0.12158052136790676,0.10722700227112247,0.054430764604936344,0.42546302898823607,0.06448866510912232,0.05309244254653078,0.12589805513840724,0.09565885626591297,0.17495587735503448,0.06523958004943953,0.05565676523592811,0.1917665754587089,0.5357367141920856,0.47695289825365783,0.06541638984508835,0.103254915125785,0.9137910626043761,0.06744747020240449,0.06485267075552414,0.08947855018336603,0.30361978544843116,0.121044119180164,0.5283136658823542,0.07085360958269216,0.09632425551603008,0.3874490878811008,0.0556510594907389,0.399741164708054,0.0941648772352559,0.07920345761792391,0.06824252342440973,0.05020231455239177,0.07115379191671045,0.06722081593485241,0.6749913945957555,0.06375829882486095,0.07035805056521482,0.1450941000730509,0.07736672591337479,0.19287015192073897,0.09213303595730604,0.4552687887213348,0.4581665219441031,0.12111054654166364,0.7258019600804706,0.5337284783919445,0.08474588453512866,0.3070274966902098,0.494788721087445,0.07616334554910786,0.6380591032875331,1.0701118174560127,0.08642042471612887,0.09079142028620246,0.10504392888651182,0.403748585780902,0.06851836915446896,0.1754578610141614,0.37005700086995774,1.1435371077803964,0.1110398853950122
earwig,0.43411909984810504,0.42696317441831355,0.37236790014534726,0.524980768112336,0.5026271124011564,0.40966021981486356,0.5332029236908111,0.3829479950719007,0.4288973686482146,0.49040506696835706,0.3681490600373801,0.5561892562241015,0.44976607584137906,0.4778915680790877,0.6158747603038063,0.47579740164867546,0.519440952870857,0.5492240332127316,0.5245739108170118,0.6669886230053523,0.2915165685548309,1.2437045523088806,0.33291194979496985,0.6113572426717391,0.5035650308780477,0.39288368683777664,0.6037118558080155,0.5306895153294056,0.5332775860349459,0.5238343382935233,5.551115123125783e-16,0.48269144069494807,0.8990876345819491,0.2650307726182941,0.5104548791978836,0.3287419220463039,0.3813137025176818,0.4426793837955343,0.5585946739155918,0.21821411960165749,0.6035482444001464,0.50885186416436,0.38862761902685106,0.4280057643738159,0.6210415191139784,0.4133835747833472,0.5946130281641286,0.46094723016832795,0.4653926010431415,0.298040810467293,0.5960117142366845,0.40153129890615136,0.9804285631404499,0.558320064459938,0.4810719416521271,0.4141187731589048,0.25964878132446734,0.597756876425241,0.8968917797994095,0.5366849733870604,0.49496546734287095,0.6325262765254547,0.6031329981903377,0.7281610935117673,0.4852990148633779,0.42531215968372504,0.5183609924781069,0.48591799120704005,0.5364619362034747,0.5529590847609154,0.4769268731486265,0.5635840192684187,0.4698477008595259,0.333535018687627,0.5336166901780788,0.29882436191345907,0.4195212777402676,0.7478035333283417,0.784605503593074,0.4952793205860251,0.5065264664048682,0.8379377701702264,0.5229862851354408,0.47456846899089244,0.8826191621642049,0.4775791275296267,0.654930497813468,0.7190207327381481,0.513582804715885,0.5228140843578721,0.4078203218283546,0.2909958819495052,0.517119267967332,0.4207422274102849,0.5334377562950258,0.9496217511937742,0.4119973232023427
elephant,0.04683826113667522,0.1254902069374918,0.07040354597519072,0.12950091376245665,0.0728003283700549,0.10388834168990924,0.18265229585008114,0.21717027549704992,0.05695201138703532,0.0695321052504434,0.7283266235256058,0.4228620009870999,0.05262742806786891,0.11470896416577858,0.3983256661938004,0.3032586251613142,0.08453863374275261,0.07188545681145386,0.06555228797478063,0.1510128377924146,0.3246914021591182,1.3122271104934085,0.09672409405253957,0.9111214343951185,0.0952911830543095,0.079621658165971,0.3273843005738001,0.7298720944322036,0.17406027601773089,0.07714719737060716,0.48269144069494807,0.0,0.650938214071028,0.18868298032213238,0.05146103991378004,0.09791629369223742,0.1120892356486568,0.13925997713612204,0.09311096925400353,0.41711619975368575,0.0910278151604964,0.06317237867506909,0.07696186614243927,0.09773698132110775,0.19120010846455926,0.056715957653674876,0.07273219654555085,0.2078961508473628,0.39585006968750136,0.4791089944267727,0.09106539512434775,0.08887596270653308,0.7865724912372494,0.12377595388342444,0.07017798560334176,0.057935801985172675,0.2824305027228857,0.14138374727880543,0.5198180734801127,0.0830629995796408,0.14224336242217261,0.3004192184363964,0.0807347501177107,0.5084690354497525,0.143237347251834,0.044698319719543744,0.08755046754925977,0.05079555723095486,0.07160455632409157,0.07753776158657966,0.6595502006545966,0.08758142501292976,0.08729662700774243,0.14284184717816584,0.10672611139358379,0.13597841675463762,0.13651817450811732,0.425663117524288,0.575742970675634,0.15944546139007776,0.760737057985968,0.4782184665945344,0.07433832230336479,0.2966093993924448,0.5207340982437373,0.0745069639656526,0.725294669182915,1.0380285961867142,0.08029548557514077,0.0902220851386305,0.09676381357703812,0.38779342979169173,0.05815453095251477,0.2300903790313915,0.42316501596488965,1.0748003107135065,0.09378882399037558
fish,0.6233707493230392,0.6613489776026706,0.6729879664693075,0.5512534213567171,0.6284801009298374,0.6160746286488512,0.6039005824720236,0.8015635250056259,0.6388705153892176,0.5993595285757901,0.9821325839073873,0.7401612360955228,0.5948957380699289,0.629936182287304,0.5578175238122768,0.5907965583148028,0.5831108265989919,0.5910793572594302,0.5647564395422653,0.6860392248818432,0.8395282266464942,0.9681837861898646,0.6479120437254917,1.0800686226843936,0.6128733379112938,0.6242685264224843,0.7432579037293303,0.9524590113607603,0.6437328381195473,0.5983605384408036,0.8990876345819491,0.650938214071028,0.0,0.6819761275454461,0.5761607114660754,0.6368982642097185,0.6676689243290967,0.697101478449516,0.6272564750983887,0.8004275428993535,0.5609012727706332,0.6462851710440298,0.5883285029081768,0.6905904006867987,0.4926177381731114,0.6501250611478692,0.5925787354032348,0.5977550539487624,0.9903124169476295,0.8974338008834037,0.5353258398030957,0.6682501477961245,0.9891769250164695,0.6130176131549061,0.6005688680187155,0.6470442009299249,0.8145685152039691,0.5782724097331848,0.6937329215710238,0.6099598467786862,0.5881303071502147,0.6722647211240844,0.6085971032991279,0.6025709241118019,0.6331923641941093,0.6325948637243689,0.5653619253724977,0.5827074463465429,0.5985533145562677,0.5628326261446908,0.9997265610643451,0.5976472086192106,0.5585557101669107,0.70446130099361,0.49315258348332913,0.6659907739627184,0.6326959380672783,0.7469279203772357,0.6599799051448345,0.6964161208109825,0.9751581143514807,0.6660079990842461,0.594306968106805,0.7443380870039944,0.7253524412049925,0.5875710444256983,0.7288173724961832,1.1426265632010295,0.6072661759079214,0.5569092003472792,0.6861593209133481,0.6860133861149109,0.6238648678002607,0.6663184665383896,0.7898092917936017,0.96232834645841,0.6182885732473963
fly,0.13390035037818937,0.141136730516358,0.14688146346687192,0.18182169774659962,0.1714476501269515,0.1250638647778951,0.22013067413469967,0.21342311549780735,0.18271405604199586,0.17408556354163363,0.4318545487769908,0.39126891800839747,0.15681898117735804,0.1536481774334688,0.4005624056539918,0.23379771250594206,0.19144396679367226,0.19943500482148213,0.1779800912122841,0.35136972893106566,0.22137456694591418,1.3863094341574742,0.14495519366535325,0.7920376544890124,0.18183207672017032,0.15278508385248968,0.4452616058077351,0.5086316060775398,0.19894382444412317,0.19138122101674493,0.2650307726182941,0.18868298032213238,0.6819761275454461,1.1102230246251565e-16,0.20465745933879775,0.13935378961614597,0.12592416544423835,0.16964548346636743,0.19964331190601337,0.2525037865713392,0.22483376027025348,0.18040171299129681,0.13679738987466128,0.1518963039722292,0.316295396230457,0.12399099928992063,0.22856340694209587,0.18368699330306448,0.45509665990360526,0.27204269665143366,0.217105708265799,0.15640410692344198,1.0049007960817578,0.19872099630682005,0.15485112572223803,0.15855258680621975,0.18477518393124015,0.22713860522961027,0.6831841191958508,0.18932094286192958,0.14782693016295645,0.4784094516503806,0.2302158195681514,0.4539878949156493,0.18367930566074642,0.15194474450203532,0.1840603839933339,0.1733964952725754,0.20848911640594925,0.18341059242063085,0.5377122987117229,0.20298509994727132,0.14414817924007672,0.09630573032517853,0.1916910419639123,0.15759956882090953,0.11192761972100707,0.5702585173788786,0.5670239316159797,0.1909944552335351,0.5624367961045957,0.7011904420972284,0.20418421059631375,0.2501563906371489,0.6225254257466902,0.15796346719931298,0.5378107643370831,0.9533013567516032,0.20239042890894665,0.17060139595908208,0.16173680696553916,0.2571902165076043,0.19348999803495237,0.1894421603015598,0.43768364544276517,1.0214231065929238,0.15273806392603673
fox,0.0624893329858186,0.1314515008126519,0.08854549413431057,0.10521270720077558,0.07824436174691374,0.1012174806511803,0.16051737206846184,0.24599674082531786,0.06705963053295216,0.06605361974516188,0.77447471184184,0.40731386167062344,0.04405876412646448,0.10557907674297173,0.3348788828427378,0.3228298471197857,0.06169494263025643,0.04023142040046712,0.03420320632249596,0.125794217363294,0.35374531072645443,1.2517177385401421,0.10483362185426892,0.9887594127999965,0.08734414675420377,0.05230255745810053,0.35736802533265966,0.774353527265516,0.17147302764517658,0.0769755334484491,0.5104548791978836,0.05146103991378004,0.5761607114660754,0.20465745933879775,0.0,0.09371817767290824,0.11670569700272426,0.13146381366933124,0.08596317947441856,0.4158700350720773,0.06386508662043633,0.04980720922863402,0.09701756315411036,0.09186347772644288,0.16699867386893696,0.059630307750213274,0.04660751785332273,0.18685146802750507,0.47758291678223086,0.514743425479291,0.05516501159816323,0.06566668740099046,0.7980263930797873,0.09219649741974434,0.052211863588448426,0.05500675408067235,0.3135573637111204,0.13488443575898545,0.48722804948370957,0.06931706404932014,0.12408054559182302,0.2800965173770231,0.06493924192502987,0.4633304605629128,0.13253370487130656,0.05156986565423238,0.06922574714459018,0.03500917793408931,0.047776992904977944,0.05201246343528898,0.7038235086461927,0.06906239701604777,0.06992129462063179,0.1726153704199639,0.0735667882247949,0.1232679688773557,0.12021548446270591,0.3773159368314233,0.5213714912746044,0.16533405033290693,0.8107465104787487,0.40045150102538873,0.04327373596309625,0.3349745635516447,0.47427402108394134,0.047263098881186405,0.731840257975,1.0683819153957914,0.08197475284718125,0.06932089039376388,0.09758432521575144,0.3946841715942462,0.06945037825029432,0.24937493032892388,0.46024527482754984,1.0770474727309376,0.10457126346864187
gazelle,0.08066343761391692,0.09943054264752915,0.10905796629769227,0.13616120174751067,0.12392354095696878,0.11455756592744748,0.23583779627532808,0.1808744909180411,0.08908794575751156,0.10391545114430423,0.5688361572172026,0.3769817221865529,0.06482541245424256,0.12714766729182225,0.34595977964447655,0.27334920191420364,0.13316107473657524,0.12803210829916134,0.09777590767349353,0.20395347613135273,0.22238708419790232,1.3450616887472098,0.07099285438812208,0.7981872590390255,0.1000535047906651,0.07086542072192348,0.33782819638217,0.5926405169892104,0.16927786533501865,0.1275845787073563,0.3287419220463039,0.09791629369223742,0.6368982642097185,0.13935378961614597,0.09371817767290824,0.0,0.0893777616136876,0.14185000373988066,0.1393079633438582,0.2762500613782627,0.1562168241439834,0.10054600542128156,0.06977282653306638,0.11063463921549554,0.2122011694621997,0.06476362018276671,0.15708359091430857,0.17769291474692828,0.4215971617205694,0.3548943015575069,0.13809065079109073,0.07251186201518633,0.8690121624328322,0.14448658189135755,0.07980084867200044,0.07337741308859935,0.19873803857264305,0.15640097546399445,0.5821452596165628,0.15028024534682027,0.14077449854602664,0.4003742846978572,0.16086839335883674,0.4599429249722574,0.13693452125295036,0.08857926124324444,0.10786875119843253,0.07567049690360994,0.12156978223677029,0.1345954773297826,0.5402781764641305,0.15072576142534122,0.08998050275028924,0.10071619244590102,0.1241731268026337,0.07259130509720058,0.10576856297799231,0.4847772367771387,0.575962905762025,0.16772797536343897,0.5892297048296206,0.520715237900069,0.1313996971450041,0.32923109688824204,0.5455569762511946,0.10370466355026653,0.6466904504443747,0.8942483287458227,0.13132355733443635,0.11710744192980271,0.12414131209206358,0.24275180999306945,0.13356125809235742,0.22181008830939464,0.3467519163830689,0.9786044031374195,0.0905873044792973
goat,0.07908845315499524,0.04927880567208298,0.10681146197043279,0.13078248178526808,0.10636570288543523,0.10047230002589425,0.21784122956844865,0.15207958018443024,0.10681369791648132,0.10343104650850077,0.5426307083947837,0.3675784864888565,0.06620805584072043,0.0987691217435741,0.39941386085892616,0.2513086778011182,0.1093761451950992,0.10811102349118706,0.09617280176702248,0.20479825807548746,0.23540559768375702,1.3288661995375668,0.09241480554300496,0.8268919605980959,0.10468127551952933,0.06893532482033649,0.4028090919167775,0.49687941194567276,0.1403876876176945,0.12158052136790676,0.3813137025176818,0.1120892356486568,0.6676689243290967,0.12592416544423835,0.11670569700272426,0.0893777616136876,-6.661338147750939e-16,0.11301753294949668,0.10214650718402196,0.2828945822288469,0.14088106138754186,0.09060438631495193,0.08014035028121447,0.07881627908213751,0.20978990196786484,0.05990682087355581,0.12244143326598766,0.195093681454525,0.4943779656056052,0.36039082105976306,0.12123794705099056,0.053318137162815527,0.9041900598535855,0.0978015382166656,0.05953815836325349,0.08557698467695019,0.18623145021040388,0.13615735968157605,0.5772447131401517,0.1120313511661366,0.07114913414292301,0.40370647002132876,0.14088646681784422,0.37290356857373186,0.10424456462955034,0.06615616802983448,0.10271776611017358,0.08254996290784611,0.09428478089953296,0.1081701557836311,0.5397786981006286,0.10872972148259918,0.07431110136444452,0.06162541365977714,0.12648507099517214,0.10575236646067177,0.06331263641108553,0.49804422295911177,0.5239702846141437,0.09377677491900094,0.6508383983105982,0.5741761422481343,0.11201052551401613,0.3041157092063814,0.5121442443722887,0.08768575138462698,0.6814601580799686,0.9507501978145585,0.11741959529625479,0.08753035861139513,0.10089230415257,0.34224644126546655,0.11315413097158611,0.2027321987437961,0.3970293730971244,1.0159364193909854,0.09301245248901957
goose,0.1382057098069358,0.09327955569436175,0.12998288609141617,0.14621448654386127,0.1377157314699642,0.13509731767854216,0.21320554115367474,0.2093164590570442,0.15253357472356555,0.08932897169297593,0.7019127396406915,0.35903683769736294,0.10836373025280954,0.06524751673654627,0.3319906069648224,0.36068274751571894,0.14679551795840962,0.11553876009506858,0.09804902181042285,0.16046764100913768,0.31837491019695796,1.276130320669203,0.14464388739968548,0.9814133472175661,0.09206625719413819,0.10278697786123814,0.33242361491189587,0.5906244566416161,0.1382122108689562,0.10722700227112247,0.4426793837955343,0.13925997713612204,0.697101478449516,0.16964548346636743,0.13146381366933124,0.14185000373988066,0.11301753294949668,3.3306690738754696e-16,0.11619422449053785,0.39587570391790217,0.13964812551221584,0.08284964413456064,0.16734072773492614,0.08999075070284646,0.20167027843778984,0.07846430517720926,0.10996325097537263,0.23237031632941352,0.5146277283606967,0.4470985243869404,0.14024635327228696,0.08446777528041138,0.8785891247863681,0.09154410573939875,0.09803610996174461,0.11831638032266234,0.26337127386055814,0.1405985853097892,0.477499432239054,0.10655611981877922,0.12478587048685674,0.36957434980592807,0.134456282322311,0.3478865286606454,0.0734820601254107,0.11072186134216011,0.15520731072349825,0.11378819399135287,0.0828436287108133,0.1303014483039615,0.6043978293901041,0.11318120559118405,0.11286641752979054,0.09543320611416628,0.17341928063719814,0.19464490743327567,0.07592104193998117,0.49707701333880916,0.5278876056037214,0.10354360444525723,0.6839990379575648,0.5189409212466252,0.138251743364596,0.3675911782332527,0.4223175065366742,0.10366108176465749,0.594726753778091,0.9686594485028911,0.11967061917076971,0.12326295511327712,0.0964168357079308,0.45314763776126377,0.1195093275950927,0.21127363937606225,0.36053451874712694,1.0558410958314415,0.09594827500318914
gorilla,0.08073420578538104,0.0761687667963058,0.14860299806723865,0.07345565057810766,0.06348446179619882,0.10355951713871947,0.16012137260786707,0.2579622699277062,0.12821955462242074,0.0712722808323204,0.6792731695383981,0.427725819146466,0.06426535509298292,0.07753912697976661,0.4089022506628073,0.2623616702270336,0.06367055106774289,0.05148082327129855,0.051114682763562125,0.13239632938530188,0.3481149100422839,1.3810940975625627,0.1561077542101975,1.0488897307147231,0.06125135845720375,0.11675253903686966,0.39386035907549377,0.6329971016781315,0.08417291058493159,0.054430764604936344,0.5585946739155918,0.09311096925400353,0.6272564750983887,0.19964331190601337,0.08596317947441856,0.1393079633438582,0.10214650718402196,0.11619422449053785,4.440892098500626e-16,0.45632638029038797,0.057337552800897584,0.05198952584723748,0.12295401259866456,0.08725416258923113,0.18673922719715197,0.06551835583190146,0.04520221935565816,0.18059021220642335,0.568038129142598,0.4864741362718744,0.04951106504525671,0.09668181229252693,0.941819094303615,0.03430938368668901,0.050839971260833616,0.09171250404230424,0.2934582030822337,0.09658540786068193,0.4983249240107752,0.053625733014976085,0.061599104008468575,0.3905756920211919,0.045354697236171915,0.3722338743403625,0.08112362706175025,0.0760331695400297,0.052121096510902354,0.053851112666559287,0.059113581137482885,0.04809192008844465,0.7273644364594818,0.04552555026001348,0.0618721403514616,0.1255638961553407,0.07985979228587814,0.20080712354452213,0.09336002282383127,0.4460490447360089,0.46444652478197124,0.09810479852905951,0.7539898376172831,0.5515396714172033,0.08022537482929237,0.33079635938354557,0.48431538661413354,0.0760896789547264,0.6231333626697266,1.0829522093750705,0.0844736722801337,0.07611833458820172,0.11011987718625937,0.4228338636733865,0.06083114821021762,0.17337931588443545,0.41814951373476583,1.1514639028623745,0.11552499947829631
grasshopper,0.37204806546615643,0.3320370207301655,0.3655047376617293,0.4336345192301855,0.42001551246407365,0.3597739034236761,0.477496048654112,0.38233777109974154,0.39897187007804447,0.4513618141255954,0.38731662006685663,0.5365960640586065,0.37124087821439167,0.3918008506084758,0.609058356714357,0.424869849623862,0.4250738631803457,0.4521063253671128,0.4229477507277385,0.5734050375530172,0.3083749307946555,1.3256797111233214,0.30299626647669964,0.7012508753675855,0.4070629417847832,0.32531676387837904,0.5683543684583985,0.5090293522782954,0.43517497857753507,0.42546302898823607,0.21821411960165749,0.41711619975368575,0.8004275428993535,0.2525037865713392,0.4158700350720773,0.2762500613782627,0.2828945822288469,0.39587570391790217,0.45632638029038797,0.0,0.4983937463382443,0.42636987970459717,0.32254697573943725,0.3664202689979087,0.571510417274574,0.34640993010224896,0.501587505157947,0.4135228880561086,0.5547078897101791,0.268036276274791,0.49512061067995305,0.3113451613384829,1.033981998771516,0.43494198496892167,0.3805314595815841,0.3714628258703393,0.2676013975290099,0.49549539912323826,0.9114850634429527,0.47615054022501513,0.3813749371793871,0.6896249557277944,0.5098951212208188,0.591443996599774,0.37793767402978895,0.3519640722246843,0.414740926847749,0.38497733535943035,0.4683761981521787,0.46865972892089847,0.4302110973973339,0.48346819723266987,0.37128283364499026,0.288454068784576,0.4487594888049772,0.2663827818054829,0.34790256915035345,0.6541777637236554,0.7648956892898051,0.38710024531230014,0.5031957747734258,0.7890696872997027,0.4429187544964752,0.44697260901563174,0.8069876812964748,0.41121027535982557,0.7601109689372955,0.7122911798063144,0.4375310161191238,0.4213735346229883,0.35200286990641605,0.309872332547087,0.4523384354172526,0.40668915705773623,0.5076507858161796,1.0576250654791293,0.3939191320300436
