,animal,body part,clothing,clothing accessory,container,dessert,drink,electronic device,food,furniture,home decor,kitchen appliance,kitchen tool,medical equipment,musical instrument,office supply,part of car,plant,sports equipment,tool,toy,vehicle,weapon
home decor,1.0476855575135142,1.352034062609011,1.010395309059311,0.8167445422312997,0.664345058485067,0.7033596670169144,0.9289669003449015,0.554465905212712,0.6529086450666999,0.7723307195484064,0.0,0.5871545070354072,1.0384398206569512,1.1774687119995875,0.5401141039013903,1.035247086027719,0.8294713994518674,0.3571818568327446,0.46632607980970575,0.8059589810992055,0.8087547628289934,0.38793252949634427,0.7150353597014875
kitchen appliance,1.6046178403291775,1.6880425634387295,1.5531582041806609,0.9168395229949048,0.42028069783171185,1.1661013571472303,0.8952501163735741,0.26421011470595435,0.9036195208363998,0.3729256549017731,0.5871545070354072,0.0,0.8379922598074562,1.0455620409985058,0.4637799396686225,0.4759048101704123,0.335751755013451,0.453546467385042,0.3840658498210209,0.5471138684872877,1.4177655697601184,0.3439919920267296,0.4657248695663808
kitchen tool,1.3190330060136786,1.1223415379938595,1.1060815756435212,0.5072287614115175,0.5147243964647487,1.2895738168815996,0.9531367806030075,0.5969343006696245,1.2044720663603385,0.495117422171822,1.0384398206569512,0.8379922598074562,0.0,0.2628617439251426,0.44000493970220234,0.38314585530692635,0.5761938912120813,1.1333404008575543,0.44775788822293017,0.25888778859763895,1.0982880446288978,0.8597445825171438,0.4025250833805032
medical equipment,1.000826562655901,0.8049925221216571,0.7550109094348599,0.6360520137130314,0.6818889888897485,1.350703417672987,1.1243843703903833,0.7780574217959589,1.4641408917255017,0.7541743196354336,1.1774687119995875,1.0455620409985058,0.2628617439251426,0.0,0.5969670159356026,0.5964578958719782,0.8227137749089495,1.472136566891483,0.7278378434703234,0.575311662135265,0.8795127383765045,1.0227135546959976,0.6459350842450908
musical instrument,1.524101968737559,1.4592503616270411,1.317021963137944,0.6085480250332567,0.3154896945408514,1.1769677764131161,0.9326088623656323,0.24833391101955626,0.9485670809287542,0.3530712336248326,0.5401141039013903,0.4637799396686225,0.44000493970220234,0.5969670159356026,0.0,0.3683951320001114,0.31601796811227045,0.6268512483053319,0.20625259795787987,0.2798635298931169,1.211393982242713,0.4130740480803424,0.2960252335642417
office supply,1.8082117149120223,1.5733788696359232,1.648626904021125,0.6784109918038987,0.31859754754808756,1.4125443133546631,0.8274046705377223,0.30035536554476927,1.0686090171021865,0.1833854038010171,1.035247086027719,0.4759048101704123,0.38314585530692635,0.5964578958719782,0.3683951320001114,0.0,0.20352910025662707,0.7172394177750581,0.3923010445744275,0.2489912229971969,1.6413240298274272,0.5526806412364159,0.3140051987606999
part of car,1.767651916018666,1.5811590465647476,1.6519716900738133,0.6682589024672434,0.2588527331313005,1.165438541313739,0.6943687521564987,0.17864501703425606,0.8379515435316367,0.2950059677448449,0.8294713994518674,0.335751755013451,0.5761938912120813,0.8227137749089495,0.31601796811227045,0.20352910025662707,0.0,0.5296654284507778,0.2674835317352655,0.3688379872891109,1.5825507728488957,0.48930946607202397,0.38091370347162123
plant,1.5632514829350959,1.7415940682506252,1.6122484254531706,1.0448893193925213,0.6313981998470006,0.8508844471720655,0.7915049880750791,0.5455002811061112,0.45384360252217004,0.46807182511813195,0.3571818568327446,0.453546467385042,1.1333404008575543,1.472136566891483,0.6268512483053319,0.7172394177750581,0.5296654284507778,0.0,0.48026743252212134,0.6289610053479594,1.462563135935523,0.31916294868249995,0.5768790148908625
sports equipment,1.5448536844728573,1.5720287804502076,1.4230902249830373,0.5595440910850261,0.30636930751871605,0.992994911257178,0.7347748623011463,0.20988559927408412,0.758285498088888,0.33661246229603325,0.46632607980970575,0.3840658498210209,0.44775788822293017,0.7278378434703234,0.20625259795787987,0.3923010445744275,0.2674835317352655,0.48026743252212134,0.0,0.2566834900461198,1.1874349792016445,0.34243357983412304,0.2723172565648475
tool,1.6602198992363983,1.5824403040035315,1.5152407504978793,0.6916913206645197,0.458133731107643,1.3321194825019091,0.9320850435506752,0.4407739397053748,0.9872822149664072,0.18724415880846457,0.8059589810992055,0.5471138684872877,0.25888778859763895,0.575311662135265,0.2798635298931169,0.2489912229971969,0.3688379872891109,0.6289610053479594,0.2566834900461198,0.0,1.4147036692122599,0.48932320706928045,0.1375083687498243
toy,0.16762428152046005,0.348433149156853,0.19197800647545393,0.8069057535620398,1.338391110795099,0.5478811330355697,1.04774327162367,1.3466638589046729,0.9598491625179235,1.6367961399203805,0.8087547628289934,1.4177655697601184,1.0982880446288978,0.8795127383765045,1.211393982242713,1.6413240298274272,1.5825507728488957,1.462563135935523,1.1874349792016445,1.4147036692122599,0.0,1.3023894996016243,1.364915879452381
vehicle,1.4667637286920423,1.7835828468502628,1.514204472386991,0.8820916733786703,0.5963784977373372,1.2010066013630154,1.17253160605156,0.3691525230166137,0.9324060291156264,0.3517639467760597,0.38793252949634427,0.3439919920267296,0.8597445825171438,1.0227135546959976,0.4130740480803424,0.5526806412364159,0.48930946607202397,0.31916294868249995,0.34243357983412304,0.48932320706928045,1.3023894996016243,0.0,0.2963514374448769
