,badger,barnacle,bat1,cardinal,cat,cheetah,chicken_wire,cockroach,duckling,ferret,flamingo,fox,giraffe,guinea_pig,oyster,rabbit,scallop,seahorse,snail,squid,tiger,walrus,worm
badger,0.0,1.2681577281597676,0.13118853132358654,0.18468637566217871,0.11601282012801528,0.21994299809152162,1.7856874884053624,0.5910512228759475,0.07744299926078468,0.09365507266189232,0.32435590125597946,0.16381181615414608,0.3799130735006022,0.10075143736168513,0.7604583875461837,0.10508362748452083,0.7555552394290315,0.2626358950802766,0.3847469957335059,0.501219614026708,0.1379988747437948,0.15789303481841488,1.3416754813920646
barnacle,1.2681577281597676,0.0,1.3111102258130236,1.3830730943158716,1.2652228674458548,1.0967671829408823,0.6554185159195128,1.2281843581715997,1.2757744746439248,1.2837498739683901,1.2796080962493943,1.2285215261639162,1.1937317108783148,1.2609133833182264,0.7550735785119365,1.308133353395561,1.0651166766024935,1.2892949714503859,1.329521884716123,1.2682112493490842,1.1862230284585937,1.2350416017905619,0.6514130423092229
bat1,0.13118853132358654,1.3111102258130236,0.0,0.1550462589006827,0.13419723129688066,0.2734177308147936,1.8489101727060202,0.5886290196606812,0.11225397152809435,0.10836623982034921,0.2847521797655943,0.15828397771920133,0.40465354841737733,0.10415426424766583,0.7083407477684809,0.11573744832205468,0.6164431293645954,0.21131891388696766,0.2849763353552629,0.4570715671848814,0.16386531585930064,0.10970424818079727,1.4601667245100614
cardinal,0.18468637566217871,1.3830730943158716,0.1550462589006827,0.0,0.18940178250087247,0.23689367452685328,1.8031348299105152,0.5813388793231834,0.15389908355629356,0.1509331284216654,0.2323427827680119,0.20606484009745385,0.292236132165153,0.174086049975541,0.7568339298157909,0.14178476484563673,0.6948391086621815,0.13279204595454008,0.39676072879257085,0.4790085017868192,0.17556809548823105,0.16569835103752262,1.3900762818010206
cat,0.11601282012801528,1.2652228674458548,0.13419723129688066,0.18940178250087247,0.0,0.24620218574614083,1.7824447363576685,0.6888222566868174,0.10495915941013689,0.0746280366288824,0.3084843977904683,0.05981235905124749,0.3637814628202115,0.09958912166599065,0.6409223143625207,0.08689802619527187,0.5708864303234547,0.2644102935413828,0.372553951082212,0.5535640677775735,0.15933535579858926,0.14742270467559915,1.4579958639626571
cheetah,0.21994299809152162,1.0967671829408823,0.2734177308147936,0.23689367452685328,0.24620218574614083,0.0,1.6691607707473168,0.4763425118053325,0.17611619200799022,0.1912388204311587,0.20983409033627287,0.21802058823479864,0.2378726519162444,0.24474286375647836,0.6973307500153105,0.19126035148767973,0.7253672368569387,0.23405370799624048,0.5085916689580035,0.5667554643469874,0.12965719106738982,0.239213868749793,1.0821574515868164
chicken_wire,1.7856874884053624,0.6554185159195128,1.8489101727060202,1.8031348299105152,1.7824447363576685,1.6691607707473168,0.0,1.3731031749843572,1.8049283141145667,1.793024050995894,1.7109630446430812,1.7325083518536386,1.5931713129799436,1.7781405388111295,1.2355416885658381,1.8113429884745342,1.351057032011152,1.7566458728821823,1.7251262648409633,1.6163533366395801,1.7394122934013985,1.8065502218430454,0.5809712515949106
cockroach,0.5910512228759475,1.2281843581715997,0.5886290196606812,0.5813388793231834,0.6888222566868174,0.4763425118053325,1.3731031749843572,0.0,0.5674752509732157,0.6465700870097739,0.4253844415082898,0.6743800432416625,0.46015027365103034,0.7080573156827074,1.0246134559266775,0.5487252454631306,0.9323095269057086,0.5426914524076076,0.6131902609268391,0.5811806778557776,0.5420204339955692,0.5943584852090495,0.8891352807991665
duckling,0.07744299926078468,1.2757744746439248,0.11225397152809435,0.15389908355629356,0.10495915941013689,0.17611619200799022,1.8049283141145667,0.5674752509732157,0.0,0.0666428119994833,0.2565988303131467,0.12612814970323427,0.33036475519989306,0.07013097293953807,0.7505684504988751,0.090941208208975,0.6675286784614824,0.21907787827818204,0.34825710145280264,0.5429751109867971,0.09207619618461094,0.14130000828275935,1.324993487716967
ferret,0.09365507266189232,1.2837498739683901,0.10836623982034921,0.1509331284216654,0.0746280366288824,0.1912388204311587,1.793024050995894,0.6465700870097739,0.0666428119994833,0.0,0.2794356691501031,0.09089214774354859,0.3710307185353078,0.06235849221294554,0.7058073610764237,0.0766374336093184,0.600564726414371,0.21203422403411776,0.35872759278133026,0.5792513758553504,0.09140990423411921,0.11707532249219144,1.3973956251722195
