,animal,body part,clothing,clothing accessory,container,dessert,drink,electronic device,food,furniture,home decor,kitchen appliance,kitchen tool,medical equipment,musical instrument,office supply,part of car,plant,sports equipment,tool,toy,vehicle,weapon
animal,0.0,1.453129107522115,0.8008607988901935,0.42786821737156044,1.265264289239931,0.320802954360462,1.2431080013039406,0.8372224920995396,0.2961294037128598,1.1626385924755975,0.3592595787908378,0.8184992416579904,1.01739773921624,1.4500499458090335,0.3845955715588769,1.4859192509236159,0.657148340678283,0.3203143758904129,0.687739804051855,0.5722599487847748,0.2956634341972334,0.31422144339558455,0.37413849671234656
body part,1.453129107522115,0.0,0.895120387700034,1.3097132953847994,0.5836283101420376,1.1186498249003043,0.42774591274742413,1.082527883052744,1.25799084347156,0.6866163692182368,1.6129135475704917,1.333966066385676,0.6802288810608549,0.29858569529665435,1.389932355374043,0.26249352130443504,1.383345513974139,1.6243302438115068,1.0895777126975363,0.9423640682219853,1.335030279195359,1.6002366822560963,1.2457396491988086
clothing,0.8008607988901935,0.895120387700034,0.0,0.6891839841727009,0.6757252513589835,0.9907151584989091,1.06267840769773,0.5834617379781819,1.078465947887248,0.8426849370134217,0.65134286068673,0.8203208883286768,0.7851258216034548,0.7899712498052383,0.5945929761197508,0.8513733306130036,0.7133619360647975,0.9217394973649066,0.49568915108711464,0.7563955429805735,0.78266352359154,0.8473641872703976,0.8325070373278567
clothing accessory,0.42786821737156044,1.3097132953847994,0.6891839841727009,0.0,0.8822851563065984,0.6125984891269265,1.0475612712622606,0.47906356854624765,0.6189674926497393,0.7989238451324367,0.6551693588149,0.7976022077155265,0.5707322656040958,0.9511035349382317,0.29762164599179397,1.0038938371434813,0.4483330174717748,0.7902386790625461,0.3467665047317793,0.3400844850787865,0.29972679632078725,0.2746765331826643,0.30457491582413143
container,1.265264289239931,0.5836283101420376,0.6757252513589835,0.8822851563065984,0.0,1.2629249021427587,0.6635259526951482,0.3643694656086012,1.4006207732995442,0.23426137096878952,1.3047460742769488,0.6393903092216785,0.43900236559010397,0.34266242664052404,0.9481520139023161,0.3428346694586898,0.7050038692211873,1.4770401269703988,0.5328702703225947,0.64683891901626,1.0765740407762567,0.8944525682775755,0.7805596440110044
dessert,0.320802954360462,1.1186498249003043,0.9907151584989091,0.6125984891269265,1.2629249021427587,0.0,0.6896505697064186,1.0047787200985254,0.08112164450005122,1.1439370347477962,0.5784502359537873,0.9602347783150976,1.0714995225714865,1.4152909106807896,0.5962977704290324,1.2894941650889096,0.902546225527176,0.45984570940747016,0.8239634472576802,0.7877808838798761,0.34440737583170467,0.6504744491635434,0.6116328977144752
drink,1.2431080013039406,0.42774591274742413,1.06267840769773,1.0475612712622606,0.6635259526951482,0.6896505697064186,0.0,0.9933281836616986,0.7711842059117826,0.6889371728527698,1.2782180770860654,1.1125995136611098,0.7601786344300157,0.6564796847250687,1.101000384719399,0.5239576718046193,1.1717075812164899,1.2378881574992269,0.8916068786295933,0.923967537406913,0.8994579448520584,1.2536143798614237,1.0224682264377427
electronic device,0.8372224920995396,1.082527883052744,0.5834617379781819,0.47906356854624765,0.3643694656086012,1.0047787200985254,0.9933281836616986,0.0,1.1597338858218595,0.28508530139967014,0.9011089710945563,0.35757280392282464,0.47497166827643433,0.6213570145099837,0.49145285387102045,0.6328391288377435,0.22551465128822878,1.2079611199059506,0.30506703204236607,0.4902533227630984,0.714337879795841,0.42938408653581295,0.35015601858326106
food,0.2961294037128598,1.25799084347156,1.078465947887248,0.6189674926497393,1.4006207732995442,0.08112164450005122,0.7711842059117826,1.1597338858218595,0.0,1.317055024626649,0.5359803921002924,1.0365281449129025,1.1982675976566195,1.5324858487346869,0.5710905741628449,1.4619636859192193,0.9643302219786046,0.33971327824293907,0.9064950732921178,0.810958807276829,0.2708290506811254,0.6158577215202257,0.6585807401784759
furniture,1.1626385924755975,0.6866163692182368,0.8426849370134217,0.7989238451324367,0.23426137096878952,1.1439370347477962,0.6889371728527698,0.28508530139967014,1.317055024626649,0.0,1.198922266765061,0.6172467362535417,0.37853864576087515,0.4053561841679374,0.8021755013956245,0.35859534720997754,0.6595904838633242,1.4530746387916988,0.5506412702180037,0.5378791873112427,1.008704008505855,0.7626786298861034,0.5724306904352392
home decor,0.3592595787908378,1.6129135475704917,0.65134286068673,0.6551693588149,1.3047460742769488,0.5784502359537873,1.2782180770860654,0.9011089710945563,0.5359803921002924,1.198922266765061,0.0,0.7485939279554747,1.2550488015286576,1.61572236535297,0.40941866304370567,1.607108972886734,0.762096312874295,0.18993384749234543,0.7185154782405978,0.8810374263713578,0.5168427342003873,0.45424214876656566,0.6710481771666734
kitchen appliance,0.8184992416579904,1.333966066385676,0.8203208883286768,0.7976022077155265,0.6393903092216785,0.9602347783150976,1.1125995136611098,0.35757280392282464,1.0365281449129025,0.6172467362535417,0.7485939279554747,0.0,0.9534464492379592,1.0733067232044535,0.7123812078881906,1.0669376811114657,0.4099696139283876,0.9406425529627357,0.6565257971112282,0.9041228189141682,0.8447160698317092,0.5638987804993194,0.6455091607254486
kitchen tool,1.01739773921624,0.6802288810608549,0.7851258216034548,0.5707322656040958,0.43900236559010397,1.0714995225714865,0.7601786344300157,0.47497166827643433,1.1982675976566195,0.37853864576087515,1.2550488015286576,0.9534464492379592,0.0,0.33132606168061896,0.7420689893557884,0.31725294899690604,0.7125006243547197,1.4017188916778276,0.4444224786337445,0.33219961312788815,0.8434408132312543,0.7965522195141039,0.5548996767136225
medical equipment,1.4500499458090335,0.29858569529665435,0.7899712498052383,0.9511035349382317,0.34266242664052404,1.4152909106807896,0.6564796847250687,0.6213570145099837,1.5324858487346869,0.4053561841679374,1.61572236535297,1.0733067232044535,0.33132606168061896,0.0,1.100601776977104,0.11199077371281774,0.9278561038503537,1.769077024282061,0.7223261414460885,0.6164302957735479,1.2339618828489316,1.21362232539764,0.9225817006278385
musical instrument,0.3845955715588769,1.389932355374043,0.5945929761197508,0.29762164599179397,0.9481520139023161,0.5962977704290324,1.101000384719399,0.49145285387102045,0.5710905741628449,0.8021755013956245,0.40941866304370567,0.7123812078881906,0.7420689893557884,1.100601776977104,0.0,1.1930788081748278,0.458790789137958,0.5660174009664674,0.3868220753475675,0.32996609285228484,0.2660923388144064,0.2047117652719017,0.2713773208376675
office supply,1.4859192509236159,0.26249352130443504,0.8513733306130036,1.0038938371434813,0.3428346694586898,1.2894941650889096,0.5239576718046193,0.6328391288377435,1.4619636859192193,0.35859534720997754,1.607108972886734,1.0669376811114657,0.31725294899690604,0.11199077371281774,1.1930788081748278,0.0,0.9997687451450495,1.7284842377983671,0.7263695098743561,0.6941797279181705,1.2525797138577783,1.2796631386684911,0.9552728666631939
part of car,0.657148340678283,1.383345513974139,0.7133619360647975,0.4483330174717748,0.7050038692211873,0.902546225527176,1.1717075812164899,0.22551465128822878,0.9643302219786046,0.6595904838633242,0.762096312874295,0.4099696139283876,0.7125006243547197,0.9278561038503537,0.458790789137958,0.9997687451450495,0.0,0.9878493886654974,0.3602811845156757,0.5972608905117549,0.5961356676685428,0.3673516148406867,0.3500229988302055
plant,0.3203143758904129,1.6243302438115068,0.9217394973649066,0.7902386790625461,1.4770401269703988,0.45984570940747016,1.2378881574992269,1.2079611199059506,0.33971327824293907,1.4530746387916988,0.18993384749234543,0.9406425529627357,1.4017188916778276,1.769077024282061,0.5660174009664674,1.7284842377983671,0.9878493886654974,0.0,0.9326369371938171,0.9750019971438335,0.5349716229413939,0.555623968965907,0.7920084819522402
sports equipment,0.687739804051855,1.0895777126975363,0.49568915108711464,0.3467665047317793,0.5328702703225947,0.8239634472576802,0.8916068786295933,0.30506703204236607,0.9064950732921178,0.5506412702180037,0.7185154782405978,0.6565257971112282,0.4444224786337445,0.7223261414460885,0.3868220753475675,0.7263695098743561,0.3602811845156757,0.9326369371938171,0.0,0.3218417678637272,0.4308035084212125,0.39044775788377495,0.35358114751694436
tool,0.5722599487847748,0.9423640682219853,0.7563955429805735,0.3400844850787865,0.64683891901626,0.7877808838798761,0.923967537406913,0.4902533227630984,0.810958807276829,0.5378791873112427,0.8810374263713578,0.9041228189141682,0.33219961312788815,0.6164302957735479,0.32996609285228484,0.6941797279181705,0.5972608905117549,0.9750019971438335,0.3218417678637272,0.0,0.4333281470892758,0.3912951048954264,0.22761617043866333
toy,0.2956634341972334,1.335030279195359,0.78266352359154,0.29972679632078725,1.0765740407762567,0.34440737583170467,0.8994579448520584,0.714337879795841,0.2708290506811254,1.008704008505855,0.5168427342003873,0.8447160698317092,0.8434408132312543,1.2339618828489316,0.2660923388144064,1.2525797138577783,0.5961356676685428,0.5349716229413939,0.4308035084212125,0.4333281470892758,0.0,0.28873489283212117,0.37243412363878947
vehicle,0.31422144339558455,1.6002366822560963,0.8473641872703976,0.2746765331826643,0.8944525682775755,0.6504744491635434,1.2536143798614237,0.42938408653581295,0.6158577215202257,0.7626786298861034,0.45424214876656566,0.5638987804993194,0.7965522195141039,1.21362232539764,0.2047117652719017,1.2796631386684911,0.3673516148406867,0.555623968965907,0.39044775788377495,0.3912951048954264,0.28873489283212117,0.0,0.21557647090106502
weapon,0.37413849671234656,1.2457396491988086,0.8325070373278567,0.30457491582413143,0.7805596440110044,0.6116328977144752,1.0224682264377427,0.35015601858326106,0.6585807401784759,0.5724306904352392,0.6710481771666734,0.6455091607254486,0.5548996767136225,0.9225817006278385,0.2713773208376675,0.9552728666631939,0.3500229988302055,0.7920084819522402,0.35358114751694436,0.22761617043866333,0.37243412363878947,0.21557647090106502,0.0
