,animal,body part,clothing,clothing accessory,container,dessert,drink,electronic device,food,furniture,home decor,kitchen appliance,kitchen tool,medical equipment,musical instrument,office supply,part of car,plant,sports equipment,tool,toy,vehicle,weapon
medical equipment,0.6851057158901626,0.4383231639981585,0.780150515681698,0.43188585958802483,0.6535779461245741,0.986513442662444,0.6460281963622836,0.7708681209360133,1.2912515958488315,0.6715077739516764,1.5046796427381945,1.0372201374037886,0.13739344311976776,0.0,0.8758549633364762,0.15051660377514198,0.9704519028585241,1.7239614079375007,0.47714291691239963,0.282431388579939,0.6709516430215912,1.0911707523594865,0.4411443185314965
musical instrument,1.4235242066728366,1.5378308822067353,0.9927686108185988,0.6599495922872756,0.6128699907147221,1.3563431226287,1.1023605291485394,0.2900499297545901,1.1053250721719925,0.3956466916604886,0.43350189935911454,0.4983584910566363,0.8074122807092298,0.8758549633364762,0.0,0.8913883789602562,0.3027960493792091,0.6364332943864048,0.28935739130741633,0.6035069382820746,0.7635227089590368,0.24119846506298603,0.5950560574285725
office supply,0.8902300489969246,0.5945498395350524,1.0131271483662032,0.5826865849567205,0.6027843251088263,1.0121161535943137,0.6422956727605263,0.6473856239684028,1.2933567052384536,0.5867829046997547,1.4402599333841217,0.9365327279416684,0.29446233415612666,0.15051660377514198,0.8913883789602562,0.0,0.84047257157118,1.6342582595909696,0.4790004345742739,0.43598368116935804,0.861618111038143,1.0173997678825941,0.5679288941733331
part of car,1.5378390927310792,1.5272265167345145,1.2341436232752372,0.8433813699206381,0.611426685870323,1.282719088884141,1.0294083540546635,0.20695741250941857,1.038669479743943,0.45217298734232514,0.5749273071663534,0.3893437258741598,0.9092007119203207,0.9704519028585241,0.3027960493792091,0.84047257157118,0.0,0.6967325747264943,0.3748381564516101,0.7476537571254263,0.9659840825435181,0.31076282871018657,0.6955356158025261
plant,1.4974496771917656,1.764290174289453,1.1789774814961989,1.3208090401834747,1.0916870390497817,1.1551985378304728,1.4241229739508725,0.8747902413894222,0.7415262882865565,1.0010274445164742,0.16494790743051102,0.7816745379709017,1.6358341937877703,1.7239614079375007,0.6364332943864048,1.6342582595909696,0.6967325747264943,0.0,1.1029691296078803,1.3466577275163099,1.2021207150405118,0.5042780126660403,1.2171188844054426
sports equipment,1.0862459841898178,1.1743213485940194,0.9805391231204438,0.3626036890703286,0.5959924187190264,1.1105303705877982,0.8430666426234097,0.3293237373775121,1.0798376076621576,0.4329112410023115,0.860110171168873,0.6541236765516243,0.41599945213431744,0.47714291691239963,0.28935739130741633,0.4790004345742739,0.3748381564516101,1.1029691296078803,0.0,0.3210513125504819,0.5153212423270563,0.3913693160132915,0.34216460695412354
tool,0.7500301343922248,0.7498325419399992,1.0335980897956014,0.2771574187489946,0.897241736071599,0.9238816631527684,0.8914508541981911,0.7359025508397742,0.9860499452685342,0.6177979487310139,1.2121843384720798,1.0344599989664842,0.13845673869865915,0.282431388579939,0.6035069382820746,0.43598368116935804,0.7476537571254263,1.3466577275163099,0.3210513125504819,0.0,0.4928749110661921,0.7528073117268961,0.12710973190775554
toy,0.4850266735269624,0.7857715761827235,0.7968961547926571,0.33626033832097135,1.034969190918708,0.5885803601689477,0.6358162663152801,0.968102181853181,0.5502977485413272,0.9354075508972448,1.0424688999610219,0.9857773934973848,0.5499789184248025,0.6709516430215912,0.7635227089590368,0.861618111038143,0.9659840825435181,1.2021207150405118,0.5153212423270563,0.4928749110661921,0.0,0.7994180006467353,0.452105040637684
vehicle,1.3702858002647982,1.6592208470601202,1.2714550102776125,0.8117879796271862,0.7521334622277933,1.1859130420501869,1.2456132251862868,0.2799362884141222,0.9473907085116712,0.38347621921418884,0.35544898982467665,0.4467407602345368,1.0300471525044887,1.0911707523594865,0.24119846506298603,1.0173997678825941,0.31076282871018657,0.5042780126660403,0.3913693160132915,0.7528073117268961,0.7994180006467353,0.0,0.5821729357652259
weapon,0.7466750553904724,0.8440156280249013,1.194291485106592,0.32743298085847483,0.9019086242970459,0.7691242968584378,0.9568653121588488,0.6627921339603331,0.8152293090882359,0.6073115152217459,1.0754874496296691,0.952355647290484,0.2827583255265592,0.4411443185314965,0.5950560574285725,0.5679288941733331,0.6955356158025261,1.2171188844054426,0.34216460695412354,0.12710973190775554,0.452105040637684,0.5821729357652259,0.0
