,badger,barnacle,bat1,cardinal,cat,cheetah,chicken_wire,cockroach,duckling,ferret,flamingo,fox,giraffe,guinea_pig,oyster,rabbit,scallop,seahorse,snail,squid,tiger,walrus,worm
badger,0.0,1.0748402747060608,0.27676198156019394,0.39744585278450506,0.316933326473923,0.6092597217215932,1.6202983287258148,0.4166605591612935,0.31541481377171554,0.2592362628332554,0.4154991941124584,0.31454854740079075,0.4377492311310064,0.3033081300031827,0.7139748435277645,0.35192339653376514,0.5455280972529788,0.49229599658123924,0.4331372180580303,0.40955719781546795,0.6034570604045244,0.29074000675565215,0.8750131313966044
barnacle,1.0748402747060608,2.220446049250313e-16,1.085188875010452,1.4764198401433024,0.9014694590686192,0.6074316272025082,0.8525725042364809,1.0821471511030587,0.8536667039337524,0.9484939698217028,1.230885058815594,0.952065241185088,0.9724185401062815,0.9740994005640872,0.6558738921393528,0.8857875082208313,0.8409616170190851,1.3806963362805256,1.381908239756821,1.0229935570388367,0.7689800421913286,0.9495846212630985,0.6284566219472225
bat1,0.27676198156019394,1.085188875010452,-2.220446049250313e-16,0.4212427448192836,0.173293948869793,0.5079452630423276,1.493302813656426,0.23481042319909007,0.20753423001319038,0.19404467658976476,0.26627405104837665,0.15662696608979532,0.3119302635783211,0.17246615598965964,0.5278334832200522,0.3155894253795345,0.4204072729334969,0.4124949710802168,0.42131637233394925,0.4906327001060714,0.38714675853270764,0.24166100867279672,0.6922663851123525
cardinal,0.39744585278450506,1.4764198401433024,0.4212427448192836,-4.440892098500626e-16,0.5263219781389872,0.9872724906589891,1.6530561252171467,0.4155457500908789,0.6099516162668979,0.5368603459985775,0.2550922314944075,0.4688801447710944,0.6129177415025427,0.5352273841733066,0.8251718428353457,0.7525292543006472,0.5027869323711919,0.3024762751650847,0.18667772683883477,0.4095591332974564,0.9379013879959014,0.5107053377415611,1.1512585470043695
cat,0.316933326473923,0.9014694590686192,0.173293948869793,0.5263219781389872,1.1102230246251565e-16,0.3904875488783419,1.4972336334081584,0.20064530509677825,0.1122778465900155,0.11856712508979883,0.27093835665149235,0.07793707174352682,0.2541560518927909,0.10028029088497659,0.4194149735805681,0.21442674448584165,0.3313374475325327,0.5272546579308197,0.506106200414326,0.47375763837122753,0.3521042443154373,0.20565483008621532,0.6447839571074195
cheetah,0.6092597217215932,0.6074316272025082,0.5079452630423276,0.9872724906589891,0.3904875488783419,1.1102230246251565e-16,1.1006752706232887,0.5381467093928074,0.33368473464969395,0.4190874790491885,0.6205743234993979,0.3849643940714542,0.3950156961190058,0.40128041291897276,0.605804693130277,0.3167001521481646,0.6599929991157303,0.9270398174718599,1.0004468010745629,0.7540166830041408,0.23103057195502363,0.4177444965782702,0.41351924714509214
chicken_wire,1.6202983287258148,0.8525725042364809,1.493302813656426,1.6530561252171467,1.4972336334081584,1.1006752706232887,4.440892098500626e-16,1.3841799657636762,1.4570458224526148,1.5195722364346036,1.5198493653203486,1.5686446286272897,1.2934834089970253,1.4684639039764424,1.2112655193728248,1.2973546319259455,1.519666488864854,1.469011277712884,1.7164654323919173,1.6037399983243121,1.0488347420174933,1.4965237993259748,0.7884986182933313
cockroach,0.4166605591612935,1.0821471511030587,0.23481042319909007,0.4155457500908789,0.20064530509677825,0.5381467093928074,1.3841799657636762,3.3306690738754696e-16,0.21995547674488192,0.2708574533232747,0.15801307376798313,0.18919122967865254,0.24872704225248554,0.1828703085614084,0.5336847369506599,0.4440470974339039,0.3533093569793281,0.4062312384562149,0.4241736121201123,0.54800046225706,0.47886867640593744,0.2652317206361956,0.6568942427956829
duckling,0.31541481377171554,0.8536667039337524,0.20753423001319038,0.6099516162668979,0.1122778465900155,0.33368473464969395,1.4570458224526148,0.21995547674488192,1.1102230246251565e-16,0.11433074648295172,0.29205375869148464,0.11045573919509022,0.25807858282984086,0.09995843565293239,0.4246016372956283,0.17918917895174624,0.33665377447484357,0.6190650970920006,0.5682353644430025,0.49402390375754146,0.3064411879376513,0.17958331167122266,0.5576967538111234
ferret,0.2592362628332554,0.9484939698217028,0.19404467658976476,0.5368603459985775,0.11856712508979883,0.4190874790491885,1.5195722364346036,0.2708574533232747,0.11433074648295172,1.1102230246251565e-16,0.291671818109175,0.11975813087164544,0.2892443103377724,0.11095879673848408,0.45957974152000913,0.1974785280781548,0.3532921617010558,0.5261960675529713,0.4832969683148567,0.45816210239824695,0.3634175162539808,0.17577713487434654,0.6542086289065199
