,animal,body part,clothing,clothing accessory,container,dessert,drink,electronic device,food,furniture,home decor,kitchen appliance,kitchen tool,medical equipment,musical instrument,office supply,part of car,plant,sports equipment,tool,toy,vehicle,weapon
home decor,0.681665052023854,1.0052649246747325,0.6894308159151251,0.618468737916375,0.8897822452586223,0.49120992994516366,0.8033608925638221,0.9449826461509608,0.520039346450266,1.1008865566842898,0.0,0.9207446409462039,1.2070899584086277,1.3298445789928177,0.7635951453203716,1.3284542098738004,1.1219709572423817,0.522788748145355,0.6217302243621331,1.0503814734796881,0.5359829458856447,0.7895397429704079,0.9253318237276156
kitchen appliance,1.728171721990262,1.7763971785476258,1.6983128706338202,1.212962460002579,0.3492128076442951,1.4613021171878309,1.067271111071938,0.18754024016986903,1.1544176611561179,0.26365114797142186,0.9207446409462039,-6.661338147750939e-16,0.6746448298757263,0.8273923189174647,0.3971663658362763,0.32226781304754937,0.24226681494338542,0.4445858096108969,0.3833127545252717,0.4227569315317219,1.625340708846672,0.24877412654338815,0.38937041487806234
kitchen tool,1.4825578919038822,1.3070421464121305,1.3360520376848244,0.8182625838446934,0.4426955317271465,1.4591346017532771,1.0727407450633621,0.4741680296253147,1.3394748612467542,0.39785524682606943,1.2070899584086277,0.6746448298757263,-2.220446049250313e-16,0.2222581659293602,0.3858401116190222,0.31977852629829795,0.4630889579965016,1.0504432242419435,0.4261675322230075,0.21637493895930027,1.3560603135836007,0.6840042486845217,0.34819394840054674
medical equipment,1.3066599591472994,1.0772313559711901,1.11905675991107,0.9336689927944719,0.5811510789163754,1.5125420809993797,1.229183961827711,0.5990098262389499,1.560201717768337,0.5818719246024966,1.3298445789928177,0.8273923189174647,0.2222581659293602,-2.220446049250313e-16,0.5192300953666229,0.4549222819365989,0.643579761325114,1.3495734129878545,0.6784375877077553,0.4715899075486145,1.2478756522749188,0.7986042546189325,0.5537804143866281
musical instrument,1.571658595726344,1.5426450886651037,1.44271086204772,0.8607065779238208,0.2783186415103752,1.3483278737682396,1.036608815821644,0.23207145841399945,1.1018710126814197,0.3122399535760667,0.7635951453203716,0.3971663658362763,0.3858401116190222,0.5192300953666229,-2.220446049250313e-16,0.3368670345249447,0.27966598297444656,0.5931347177766102,0.2012940346944263,0.2450095697919975,1.380334228730817,0.3565081942710373,0.26201098716945037
office supply,1.898143047603405,1.7258849427343876,1.810266663488062,1.1509603567189295,0.28338922132486266,1.6856502078812574,1.075342859152899,0.1878118313842554,1.3418134733751457,0.11746882888663557,1.3284542098738004,0.32226781304754937,0.31977852629829795,0.4549222819365989,0.3368670345249447,-4.440892098500626e-16,0.13918742345987234,0.669960634972158,0.4279396439357698,0.2012271109004703,1.8189450012987387,0.3594550017768393,0.28558814766422613
part of car,1.8329550073433398,1.707815984614168,1.771357305050672,1.053466844583466,0.22226440438807704,1.4795413319975839,0.917083343384448,0.1229319157799903,1.1199092883026107,0.2025929857603438,1.1219709572423817,0.24226681494338542,0.4630889579965016,0.643579761325114,0.27966598297444656,0.13918742345987234,3.3306690738754696e-16,0.5118564105023595,0.2928351814798277,0.2831367512467108,1.7300858980190523,0.34555568057014974,0.32154607198088647
plant,1.5018886737759716,1.7082352032018435,1.5617192091678072,1.1353482834054633,0.5954192630297107,1.024037159433506,0.8592191096722561,0.5295679664839023,0.6010029512572619,0.46724362654690543,0.522788748145355,0.4445858096108969,1.0504432242419435,1.3495734129878545,0.5931347177766102,0.669960634972158,0.5118564105023595,0.0,0.46339265168207244,0.5914071230633727,1.427719217327882,0.33730076578045787,0.5458183066764345
sports equipment,1.4945325075066194,1.5727728882419845,1.4317424491025152,0.7352766084762903,0.2964937032452021,1.1284788688090799,0.8082481416324689,0.25845821805501656,0.8722340527543541,0.35888288547738245,0.6217302243621331,0.3833127545252717,0.4261675322230075,0.6784375877077553,0.2012940346944263,0.4279396439357698,0.2928351814798277,0.46339265168207244,0.0,0.261976981418783,1.2639126836584897,0.35371188480791527,0.26440760267609253
tool,1.7245345614787593,1.6815597380050402,1.6419692435056552,1.0039995174334475,0.3854238437808487,1.5248372753888715,1.0750110126963717,0.33305508011690343,1.188380027375709,0.14852969207336064,1.0503814734796881,0.4227569315317219,0.21637493895930027,0.4715899075486145,0.2450095697919975,0.2012271109004703,0.2831367512467108,0.5914071230633727,0.261976981418783,-6.661338147750939e-16,1.5806778996668633,0.37416400423101304,0.12016462463761524
toy,0.06934367191547697,0.22747059731332508,0.09510810727878627,0.4824783784172467,1.4822538742728555,0.25199200842781955,0.7958547171062798,1.6310485521140363,0.6303261941637928,1.7769780173727938,0.5359829458856447,1.625340708846672,1.3560603135836007,1.2478756522749188,1.380334228730817,1.8189450012987387,1.7300858980190523,1.427719217327882,1.2639126836584897,1.5806778996668633,0.0,1.58085379549079,1.4896886203141857
vehicle,1.6654279548723592,1.8484555837379517,1.686234024231656,1.203158015176801,0.48634892831152476,1.4985687222827186,1.2994009770156005,0.25382069144632324,1.1890683873402843,0.24230060424772393,0.7895397429704079,0.24877412654338815,0.6840042486845217,0.7986042546189325,0.3565081942710373,0.3594550017768393,0.34555568057014974,0.33730076578045787,0.35371188480791527,0.37416400423101304,1.58085379549079,-2.220446049250313e-16,0.254918492109487
weapon,1.6024669795764215,1.68715403932765,1.5984500220698998,0.9920180583539281,0.45262915661060865,1.4618815141526393,1.1962498566812398,0.3535847872098664,1.154965217845757,0.1729952585843889,0.9253318237276156,0.38937041487806234,0.34819394840054674,0.5537804143866281,0.26201098716945037,0.28558814766422613,0.32154607198088647,0.5458183066764345,0.26440760267609253,0.12016462463761524,1.4896886203141857,0.254918492109487,-4.440892098500626e-16
