,animal,body part,clothing,clothing accessory,container,dessert,drink,electronic device,food,furniture,home decor,kitchen appliance,kitchen tool,medical equipment,musical instrument,office supply,part of car,plant,sports equipment,tool,toy,vehicle,weapon
home decor,1.4133913854988733,6.000649607459782,2.5503732610820036,2.026054900478346,3.4858540605338333,1.7720195646478998,3.2582348250115145,2.6032723108557327,1.692544287505982,3.549302559521455,0.0,2.148780196040069,3.719717652200886,5.372501423972396,1.5177072144953991,5.459328974048122,2.102291619894002,2.0583467845787036,2.264847264693634,2.7781860998791186,1.5791341190530102,1.6410852981826243,2.2599105688380696
kitchen appliance,1.9974183119494946,5.197296161634716,2.1698287813010304,1.913261390673444,2.589497075543436,2.2638555561228157,2.684915060816381,1.7018513751202502,2.6553351467671935,2.6164338301579804,2.148780196040069,0.0,2.9747100385151732,4.428807135630116,1.7976531645797111,4.5150920013947164,1.4558944179982674,3.6973003170265195,1.8275347979506398,2.296682851447359,2.1246678790602624,1.9866154992654146,1.8426717360884504
kitchen tool,2.94975863308425,2.721780779017718,1.6079849620466413,2.1425506389703113,0.8828120184595931,3.0614584406035092,1.4177955473442865,1.5299351400468617,3.797078095185351,0.9253292121437374,3.719717652200886,2.9747100385151732,0.0,1.8818917596438018,2.644397639115788,1.9464646440321356,2.2570464405101207,5.448603704046223,1.6351948096881006,1.1820440862262527,3.115705346877209,3.4296754305272135,1.8033302893889924
medical equipment,4.620173660393924,1.523948913675222,3.0236872651906976,3.7795743009917575,2.088907270334637,4.683622165197149,2.62353889858957,3.0425598559573683,5.4278807392237916,2.115811215296479,5.372501423972396,4.428807135630116,1.8818917596438018,0.0,4.2702858945255535,0.7950941661785187,3.8074953841550125,7.1237917574074485,3.2529179281391,2.7909680827706995,4.752973719998071,5.0647245675656105,3.4377655259591875
musical instrument,1.150623130596562,5.028613552320071,1.709011529154308,1.0230002279045978,2.494313046116274,1.5347781399779452,2.373848530991157,1.5613757849215075,1.8655299719257392,2.517379108603232,1.5177072144953991,1.7976531645797111,2.644397639115788,4.2702858945255535,0.0,4.4062657073052005,1.2249545880439037,3.177312798039899,1.2934326037614694,1.6417432653707633,1.0836600956767044,1.2854224059701258,1.1734623885937125
office supply,4.723735888381742,1.3898518486519928,3.1405373954761497,3.897511811811948,2.170073498942154,4.702170281909584,2.6159461778248834,3.1415633665066798,5.477777572389288,2.158883134455217,5.459328974048122,4.5150920013947164,1.9464646440321356,0.7950941661785187,4.4062657073052005,0.0,3.9362021172322104,7.189754471754844,3.3477915172559434,2.917695257643955,4.854803127363907,5.194898413692874,3.542368071487458
part of car,1.5733653912998031,4.651484585129166,1.5083275819943807,1.1000234553327035,2.0249675673477285,1.9293694466815299,2.120101748608966,1.0024868362314645,2.445248874893043,2.08142245456979,2.102291619894002,1.4558944179982674,2.2570464405101207,3.8074953841550125,1.2249545880439037,3.9362021172322104,0.0,3.823890170503675,1.0068712810340013,1.4900054460559273,1.6788908680475663,1.747365391980948,1.0110068486452104
plant,2.812507846503229,7.664230326470446,4.334377626402198,3.6945931768901867,5.229664617712254,2.977633190818714,4.888430707486515,4.405941520886265,2.349100550919055,5.3283443489302,2.0583467845787036,3.6973003170265195,5.448603704046223,7.1237917574074485,3.177312798039899,7.189754471754844,3.823890170503675,0.0,4.022468523880848,4.477136225119777,2.9068964061549836,2.877968622400124,3.9510814910084746
sports equipment,1.668145243568184,4.012000576952671,0.9264513901877035,0.9549390909369089,1.4236111068148238,1.872045143429942,1.461186773250449,0.7607977746294778,2.5107287120144566,1.548264872453008,2.264847264693634,1.8275347979506398,1.6351948096881006,3.2529179281391,1.2934326037614694,3.3477915172559434,1.0068712810340013,4.022468523880848,0.0,0.8307286203005158,1.7424014015999374,2.0949591700781713,0.7895769200958512
tool,1.9750713328054357,3.566289633783837,1.1439858335062623,1.2564973017007492,1.183362704577519,2.204097282067413,1.37524677303972,0.984650223887521,2.8597201409813247,1.2381626128334609,2.7781860998791186,2.296682851447359,1.1820440862262527,2.7909680827706995,1.6417432653707633,2.917695257643955,1.4900054460559273,4.477136225119777,0.8307286203005158,0.0,2.12860186170134,2.4478497613727637,0.8632834689289509
toy,1.1258860076995731,5.4247870292231015,2.2385633122257773,1.3523064439084704,2.9823764633044045,1.2752231580590325,2.669674836866568,2.122368486156508,1.3143900594920523,3.045572533152472,1.5791341190530102,2.1246678790602624,3.115705346877209,4.752973719998071,1.0836600956767044,4.854803127363907,1.6788908680475663,2.9068964061549836,1.7424014015999374,2.12860186170134,0.0,1.3269621843664334,1.6588070108246187
vehicle,1.4171961493410192,5.907853778748562,2.6432081944756343,1.6533246064796563,3.25780109917391,1.9947314697400502,3.2474471841684758,2.2532760310902127,2.0310120818638726,3.2458237103983283,1.6410852981826243,1.9866154992654146,3.4296754305272135,5.0647245675656105,1.2854224059701258,5.194898413692874,1.747365391980948,2.877968622400124,2.0949591700781713,2.4478497613727637,1.3269621843664334,0.0,1.8490865939859387
weapon,1.4424015116945463,4.208710674758807,1.3439710708162922,0.9241466929664164,1.6965016235315837,1.7639039332292454,1.7277278089896293,0.8976567058217676,2.3809821211607187,1.6768442131477417,2.2599105688380696,1.8426717360884504,1.8033302893889924,3.4377655259591875,1.1734623885937125,3.542368071487458,1.0110068486452104,3.9510814910084746,0.7895769200958512,0.8632834689289509,1.6588070108246187,1.8490865939859387,0.0
